createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
2021-03-18,0x08155dd75d2a7d879e246024a92e18a59705626e,Wrapped Ether,WETH,Shepherd,Shepherd,0xdb0197a476843158e3d73db94f588eecaf65bd5a,Shepherd,Shepherd,1067,0xfa67d58b86346cdea0ffeeb8e95fe7734fb5b67c,1067,9500000000.0,4.54e-11,2.7,1e-18,1632087595,2021-09-19 21:39,5,1056,6,589625,230162,3431414,607,449,16059249,burn,1632087595,2021-09-19 21:39,3.900477251,1e-18,-1.0,4460.9025h,fix
2021-03-18,0x03d995d2745c653752a7f1f1e23a7ab54781737b,VideoCoin,VID,Wrapped Ether,WETH,0x2c9023bbc572ff8dc1228c7858a280046ea8c9e5,VideoCoin,VID,1898,0x68a17d0b24fd39c72a30351cb8a6fde7bd4768bc,1308,10000.0,503.9248009,2.1984,0.05,1635164518,2021-10-25 12:21,4,1301,3,1098234,4578011,6266651,681,620,19096476,burn,1624539432,2021-06-24 12:57,37.24797368,1.662727188,-0.9553606,2353.163888888889h,TRUE
2021-03-18,0x112ac5515bc2efe275e82d5c3a4dec1ba387b858,Wrapped Ether,WETH,ziot,ziot,0xfb22ced41b1267da411f68c879f4defd0bd4796a,ziot,ziot,2444,0xd523c9987fff7dbe7c6f471196434d84589bc284,2303,1.0,1491392.721,1.05e-05,23.7,1635066619,2021-10-24 9:10,38,2247,17,839075,1036582,3673837,1239,1008,18957671,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-18,0x3127bbbc05f343192855ea40b54a34831ce72e04,NFT WARS,WAR,Wrapped Ether,WETH,0x4d75d9e37667a2d4677ec3d74bdd9049326ad8d6,NFT WARS,WAR,6075,0xdf87dfc956b52e0283101a246536ec62ce34ebb1,6075,45044.98244,198741.0002,69.81972279,22.0,1635669955,2021-10-31 8:45,29,6035,20,3255685,2893728,7502676,3213,2822,19601146,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-18,0x39ed7d8472feeec6d7e2e5f32f7987f85a43e1ec,kongdefi.finance,KONG,Wrapped Ether,WETH,0x7c3cf2d43b50e78e27a81293a43fcac45796fb54,kongdefi.finance,KONG,10264,0xbbbfac64080067bae93439e6899d48e573c2bd34,10264,445000000000.0,18918509.6,1.0,0.0175,1635504640,2021-10-29 10:50,16,10232,17,892357,1603276,2967781,6218,4014,19414819,burn,1631644786,2021-09-14 18:39,5.275165648,3.52e-16,-1.0,4320.823611111111h,TRUE
2021-03-18,0x2a1a72b2f9df73ae57bbbd8b95669955ea1eb8ef,Wrapped Ether,WETH,OddzToken,ODDZ,0xcd2828fc4d8e8a0ede91bb38cf64b1a81de65bf6,OddzToken,ODDZ,16746,0xe36b46aea38d1e9c7a4ceb698682bf46932782fe,16746,450000.0,645124.07,41.0,67.9,1635742596,2021-11-01 4:56,159,16523,102,1931537,3274164,6538064,9076,7447,19662963,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-17,0xc409381817595e7713b56b12796b2b5921671c19,Elastic Governance,EGT,Wrapped Ether,WETH,0x2aa5ce395b00cc486159adbdd97c55b535cf2cf9,Elastic Governance,EGT,5,0xaaa1f5fc9617195b5aa7fd1bd989d47f9e8d3f82,5,12.0,2.05e-15,2.0,5.18e-16,1616073639,2021-03-18 13:20,1,3,1,0,22480,794,2,1,67139,burn,1616007294,2021-03-17 18:54,2.193688768,4.48e-16,-1.0,0.22055555555555556h,fix
2021-03-17,0x47f9d02c19d2eb4945ced308c62a6245703dbe8b,ART,LOVE,Wrapped Ether,WETH,0xb3fdefbb42f7af29e75934ba4d49188d0ee77b48,ART,LOVE,7,0xfce3a5f48492aff5e8c6e9dd2b404894a594d51e,7,1.0,0.729212955,0.01,0.0137,1616137567,2021-03-19 7:06,1,6,0,0,73557,0,4,2,167747,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-17,0x4dc37ed955063e6512ea2f77113b4f5b3bb289d3,DAFI Protocol,DAFI,Wrapped Ether,WETH,0x3e10200785c8bc9e095aca1b0c5646cd85fce4cc,DAFI Protocol,DAFI,13,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,13,100000000.0,6.99e-13,200.0,2e-18,1615987724,2021-03-17 13:28,1,11,1,0,403,1056,8,3,1056,burn,1615987724,2021-03-17 13:28,202.2472564,2e-18,-1.0,0.29333333333333333h,fix
2021-03-17,0xdf9311afdddc37bd3964de8f7ec3043430083b21,Anchorprotocol.com,ANC,Wrapped Ether,WETH,0x6ef55bc904ed10f16893ef133a9038175892ea18,Anchorprotocol.com,ANC,14,0x9909a2d0de4c72dc619fa7fe17a0c9e6d3fa43b8,14,33000000.0,2.54e-13,450.0,4e-18,1615964699,2021-03-17 7:04,1,12,1,0,1108,5266,12,0,5266,burn,1615964699,2021-03-17 7:04,480.3976058,4e-18,-1.0,1.4627777777777777h,fix
2021-03-17,0xeca746a87c302c116c926c8af4d44b05403baef5,Wrapped Ether,WETH,lepricon.io,L3P,0xde067d7be0d8f702fb4faa6a9f919092f235dd4a,lepricon.io,L3P,17,0xafba52ea1760ec551e7deb54377cabb4556e9d5e,17,12962962.0,3.74e-13,80.0,3e-18,1616002877,2021-03-17 17:41,1,15,1,0,2012,27626,11,4,27626,burn,1616002877,2021-03-17 17:41,86.06184645,3e-18,-1.0,7.6738888888888885h,fix
2021-03-17,0xad0eb05d05ca658e4a960f4b047eb028c1412e93,Wrapped Ether,WETH,Lepricon.io,L3P,0xf3afacbd4c4bcded198e1c145d9269b0e8bcf5e9,Lepricon.io,L3P,18,0x8aa800e29bdb8e7b0786c1a2ac5f33499a3e8727,18,12962962.0,3.84e-13,80.0,3e-18,1616009909,2021-03-17 19:38,1,16,1,0,767,6400,12,4,6400,burn,1616009909,2021-03-17 19:38,83.80877985,3e-18,-1.0,1.7777777777777777h,fix
2021-03-17,0xcf34c3367f9b6666447ffc6b8ea438a55e97159e,DAFI Protocol,DAFI,Wrapped Ether,WETH,0x900635aeba8d329cfa7efc4b15fd5bc83c4995a5,DAFI Protocol,DAFI,26,0x815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4,26,6000000.0,1.32e-13,230.0,8e-18,1616042072,2021-03-18 4:34,1,24,1,0,3791,83508,24,0,83508,burn,1616042072,2021-03-18 4:34,281.6595036,8e-18,-1.0,23.196666666666665h,fix
2021-03-17,0xf8f79b77f3506c7faf767281ab68f5620a54d00e,Anchor Protocol,ANC,Wrapped Ether,WETH,0x3d9e306aefcecc0b579b7bf43c0d6925b93f677b,Anchor Protocol,ANC,28,0x0d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2,28,8500000.0,1.52e-13,240.0,7e-18,1616121520,2021-03-19 2:38,1,26,1,0,19027,164163,26,0,164163,burn,1616121520,2021-03-19 2:38,297.2857653,7e-18,-1.0,45.600833333333334h,fix
2021-03-17,0x073ed674acf040c2e96c1e06b0769228b422c9a5,Basenji,BSJ,Wrapped Ether,WETH,0x91f5185686e4366a75beaec02d434991c00550e8,Basenji,BSJ,33,0xcd90000503c2a446d04067c9bbe7e9c200651246,33,2000000000.0,9.03e-10,3.0,1e-18,1615992582,2021-03-17 14:49,1,31,1,0,623,1151,26,5,1151,swap,1615992397,2021-03-17 14:46,7.227532856,0.000671412,-0.999907104,0.2683333333333333h,fix
2021-03-17,0x61932d577bd40ccb9b1f4bc09678fdbc550af8de,Lepricon,L3P,Wrapped Ether,WETH,0x83efcc38f2e26f41e78eee821a3f56e53e722139,Lepricon,L3P,35,0x2633c7ce6e64dcb91c5464095013ea489fad3d22,35,17000000.0,2.17e-13,300.0,5e-18,1616060773,2021-03-18 9:46,2,32,1,3127,14648,81713,32,0,81713,burn,1616060773,2021-03-18 9:46,380.7061649,5e-18,-1.0,22.698055555555555h,fix
2021-03-17,0x021ef3620c7cd17fe8a1601e009ffcb49d413d6b,ArsuV2,ARSUv2,Wrapped Ether,WETH,0xbb586dda90cbfe82f486e98372ecb558f9a5a4b9,ArsuV2,ARSUv2,132,0xe1a811bdfb656dc47a7262dbde31071d9a916b1a,48,15.0,2e-09,0.3,0.000119,1632130660,2021-09-20 9:37,3,44,1,1490541,3562177,11164060,18,26,16185845,swap,1627087175,2021-07-24 0:39,0.112733908,8.58e-09,-0.999999924,3095.1h,fix
2021-03-17,0xd161c67970075026ba76626461c2376af6b3c816,Oddz Protocol,ODDZ,Wrapped Ether,WETH,0x6daadadbf69a84de88e62cf5de09d766dd4cbbbc,Oddz Protocol,ODDZ,52,0x27fff66887afa3e67529e300e22413496905e846,52,6000000.0,8.85e-14,270.0,1.2e-17,1616134653,2021-03-19 6:17,2,48,2,44735,43847,123318,46,2,157464,burn,1616066361,2021-03-18 11:19,304.4917616,1.000761602,-0.996713338,24.77h,fix
2021-03-17,0x6f159bad7e3767c20bd46b207ff79ba8836cb882,Anchor Token,ANC,Wrapped Ether,WETH,0xbadbebfafda5ee33c1464c4167aece6fdbee26f9,Anchor Token,ANC,66,0x586bee84f3b240180d366e671887bed6c611104e,66,15000000.0,1.65e-13,300.0,7e-18,1615978453,2021-03-17 10:54,1,64,1,0,5035,25264,64,0,25264,burn,1615978453,2021-03-17 10:54,406.8772923,7e-18,-1.0,7.017777777777778h,fix
2021-03-17,0x27a5a034c50db88e723242cfc6a55ba3b1b50702,Wrapped Ether,WETH,deeper.network,DPR,0xdf6c1edfe4a1b41b319cfb3f5fedba11b249ae94,deeper.network,DPR,87,0x02029ecbcebbfa8fe9cd316a650e8328349c96e6,87,5000000.0,5.92e-06,50.0,0.0008,1617926225,2021-04-08 23:57,2,83,2,29527,34230,58711,67,16,1902177,burn,1616082124,2021-03-18 15:42,203.4363746,1.3e-17,-1.0,16.13222222222222h,fix
2021-03-17,0x4d60ed7db63c3f309b4bb7d342330f56ca852086,lepricon.io,L3P,Wrapped Ether,WETH,0x1ea4ef68b532c7369d7a9d5578ada99b7d0d42fb,lepricon.io,L3P,101,0x4f380e9c985afd10d86f12b58eee3656a1a6b7a4,101,38888888.5,0.000119392,60.0,2.35e-09,1616023813,2021-03-17 23:30,2,98,1,28281,14560,67884,76,22,67884,burn,1616023813,2021-03-17 23:30,215.1281811,2.35e-09,-1.0,18.856666666666666h,fix
2021-03-17,0x2b0cc28c20f45245e646d28808c9831f3d344dc0,Wrapped Ether,WETH,ETHFUND,ETHF,0xf583ae90b767183ca4c3f5087e2ee23892fabad5,ETHFUND,ETHF,132,0x6ff9aec4dd28c9b23699e202034585966657578d,132,150.0,1794.473566,0.1,0.0825,1633461649,2021-10-05 19:20,16,108,8,868884,3755243,2840555,54,54,17504066,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-17,0xcda7fdf4659310aec78ceee3865c2ff3343375c9,Wrapped Ether,WETH,Polar bear,PBR,0xdb159fe89a52ac5d301d5296c8ba79888c04837f,Polar bear,PBR,134,0xc4ce5fdb2778f51b758b26f17e76ecf12eb5ab37,134,20000000000.0,0.02,3.2,2.13e-12,1620174127,2021-05-05 0:22,2,130,2,8117,50303,2096064,87,43,4180423,burn,1616005410,2021-03-17 18:23,9.238757042,3.65e-12,-1.0,3.2516666666666665h,fix
2021-03-17,0x7823c10c5cdc138db4a08cffcc097c3d689aef54,Strawberry,🍓,Wrapped Ether,WETH,0x496a1e10d81c8de391f983cfdd061675a614ad97,Strawberry,🍓,150,0x4d239c64a64946b80a4061c9636dada0ab254f29,150,10000000000000.0,7.3e-10,0.1,1e-18,1615991945,2021-03-17 14:39,1,148,1,0,3229,12719,101,47,12719,burn,1615991945,2021-03-17 14:39,1.450137982,1e-18,-1.0,3.5330555555555554h,fix
2021-03-17,0x8c3e63eeb740a3d79d1747ca5213f5171f42abe8,KuKi Finance,KUKI,Wrapped Ether,WETH,0x431e489c7d5dac7887d3d5a3473bcbfc4c7d8cba,KuKi Finance,KUKI,184,0xcbfc5717c3fee603bd3c131bc6de71caaa2e340c,184,100000000000.0,1.6e-10,0.2,1e-18,1616083102,2021-03-18 15:58,1,182,1,0,5222,97245,117,65,97245,burn,1616083102,2021-03-18 15:58,0.953406444,1e-18,-1.0,27.0125h,fix
2021-03-17,0xb0baefb307ed475bee0eead16469319402d01e5a,Wrapped Ether,WETH,Tibetan Mastiff,TMFF🐕️,0xe40d260533a323ec7cede8f16128442fe5eaa172,Tibetan Mastiff,TMFF🐕️,213,0x5eac07e34a27cf283e3d7cae90f726ab591fd4ea,213,400000000.0,7.76e-12,5.0,1e-18,1615991793,2021-03-17 14:36,1,211,1,0,1798,3248,151,60,3248,swap,1615991414,2021-03-17 14:30,27.25927669,1.000228761,-0.963306849,0.7969444444444445h,TRUE
2021-03-17,0x2dc2f9a47cdb5d7c4e3c2b751c7d9e313b3e6fc7,NasiToken,NAS,Wrapped Ether,WETH,0x0214fc077cbe222542ff2da74dfe8cbdabd5c1c5,NasiToken,NAS,221,0x20183a308317f7a991819e6d4061096bca79d37b,221,100.0,419780.6681,5.0,12.2,1633758254,2021-10-09 5:44,36,172,13,827742,1228363,1291713,59,113,17777442,burn,1617035227,2021-03-29 16:27,190.8179122,28.72384481,-0.849469872,292.8930555555556h,TRUE
2021-03-17,0xc74e4ed18b0cd41eef5ed4a57e1e442f7f161653,Wrapped Ether,WETH,leprecoin.finance,LUCK,0xed997aa005143f1b5ca354756b7d3e52cd6ce9ca,leprecoin.finance,LUCK,385,0x026ecc39b81622b42ce228a3ad748ae655eb32b7,385,500000000000.0,313000000000.0,1.0,1.76,1625017740,2021-06-30 1:49,1,384,0,0,194806,0,225,159,9044384,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-17,0x414b0de19d69c18657bcef0f30c72500598b1b88,Wrapped Ether,WETH,Lepricon,L3P,0xdef1da03061ddd2a5ef6c59220c135dec623116d,Lepricon,L3P,10418,0x3cc786a99af1c98ceb7acac1bf705dc7936e5987,10418,4286000.0,23890456.98,83.8,34.6,1635705412,2021-10-31 18:36,17,10392,16,204926,2577463,2197211,5173,5219,19701574,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-17,0x00f5e5b8cbb3c91a82fe82eb5fbb023543723093,Nimbus Governance Token,GNBU,Wrapped Ether,WETH,0x639ae8f3eed18690bf451229d14953a5a5627b72,Nimbus Governance Token,GNBU,26985,0xb70d7524f3d3d42d28b9a8c6c6724ecf0a9f189b,19098,2381.519409,91621.8066,57.11022273,8.61,1635586721,2021-10-30 9:38,8,19091,2,5037399,7674160,10754113,8392,10699,19601483,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-17,0x895324433d8026fad0531428ccfbac7a6b32fbf8,Wrapped Ether,WETH,Rainicorn,RAINI,0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed,Rainicorn,RAINI,19284,0x82f9d5fe6c46990f3c2536e83b2b4e1c0a91f27f,19230,435000000.0,495127.3009,9.5,10.3,1635726360,2021-11-01 0:26,253,18782,223,3694528,4859766,7441463,11128,7654,19762806,burn,1631874413,2021-09-17 10:26,75.93708542,11.87090034,-0.843674533,4419.683055555555h,TRUE
2021-03-17,0xcd4a2f72e3d646e8addab74a68c2175d6a36b0e3,Wrapped Ether,WETH,DAFI Token,DAFI,0xfc979087305a826c2b2a0056cfaba50aad3e6439,DAFI Token,DAFI,23317,0x8be903a229bbb069e7059c7838b30e677fbc4c30,22441,15000000.0,21324097.01,28.41,196.0,1635736208,2021-11-01 3:10,323,22079,150,8201883,5344095,9985872,13068,9011,19753973,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-17,0x9c4cc862f51b1ba90485de3502aa058ca4331f32,Cellframe Token,CELL,Wrapped Ether,WETH,0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,Cellframe Token,CELL,84364,0x67733e4c020a697a8f4b86380d8baf65d7041290,82630,2000000.0,1449845.26,113.0,238.0,1635742793,2021-11-01 4:59,1637,80941,628,4093044,6317915,6717252,48290,32651,19753253,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-03-16,0xd5e42b79250ce26f587f8dd17dfca08478eee014,lepricon.io,L3P,Wrapped Ether,WETH,0xadb61bad7fb7c29d93c87285de5a01aed7858648,lepricon.io,L3P,5,0xa63b654c921173f8c90ec06e8eaccea09f531bba,5,5000000.0,0.001215943,20.0,1e-18,1615874401,2021-03-16 6:00,1,3,1,0,389,336,2,1,965,burn,1615873772,2021-03-16 5:49,22.5,3e-18,-1.0,0.09333333333333334h,fix
