createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.txCount,token00_creator_address,txCount,current_token,current_Eth,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
2020-07-05,0x2769b9f97a1447506ba5c4491dec1f71f45467c2,Meistia Network,MAN,Wrapped Ether,WETH,0x8814f498b069b763f59cf952d195656cc5fd688e,Meistia Network,MAN,6,0x4b7c7a8a8766c913d046f5436bb67275177e2545,6,1.0,3.17e-10,1,10000000,1593927339,2020-07-05 05:35:39,1,4,1,0,668,2756,2,2,2756,burn,1593927339,2020-07-05 05:35:39,1.001853338497356435,3.16813844E-10,-0.9999999996837722330943393182,0.7655555555555555h,True
2020-07-05,0x541a46f3e6312bca87c3443bfbf71c04906dbaff,Wrapped Ether,WETH,WPON,WPN,0xeb79b9d30f2aefdb13a49ae46c4cb27b5185d980,WPON,WPN,12,0x2baebde69386a8879b39cc7c9804b990379b3255,12,1.0,6.8e-10,15,30000000,1593926206,2020-07-05 05:16:46,1,10,1,0,478,1386,6,4,1386,burn,1593926206,2020-07-05 05:16:46,14.426599480588146674,6.80076422E-10,-0.9999999999528595478847885434,0.385h,True
2020-07-05,0x3e8d01502a9af19875be9a5890c9d7a6792b6c48,CakeCoin,CAKE,Wrapped Ether,WETH,0x06370ed8c89d2aa66c5bf2e28af51fd20f401d30,CakeCoin,CAKE,27,0x5d8d46b5a06e86d2a894a286d7aef5938fd40a5a,27,1.0,7.200000000000001e-10,9.9,21000000,1593919504,2020-07-05 03:25:04,1,25,1,0,2472,7408,15,10,7408,burn,1593919504,2020-07-05 03:25:04,10.385408006585420242,7.20271646E-10,-0.9999999999306458017303438191,2.057777777777778h,True
2020-07-05,0xa9d438ab3facd6a113e41fcb5dabaeb54fec5b96,1inchtoken,1inch,Wrapped Ether,WETH,0x061c9a9e45bc89fcc981241a2973b923bc23780e,1inchtoken,1inch,16,0xcf421198a4b208562578e667691ec6ffed8b4404,16,1.0,9.12e-10,80,100000000,1593923071,2020-07-05 04:24:31,1,14,1,0,422,769,10,4,769,burn,1593923071,2020-07-05 04:24:31,81.605314140622124376,9.12375149E-10,-0.9999999999888196601090488194,0.2136111111111111h,True
2020-07-05,0x497669734d120863f0854927cb1e599de36ec6c5,Wrapped Ether,WETH,KateCoin,KTC,0xfe6fc5bafc25cacb8d4b3541ac74d5782416c46d,KateCoin,KTC,11,0x5d8d46b5a06e86d2a894a286d7aef5938fd40a5a,11,1.0,1.82e-09,33,10000000,1593938020,2020-07-05 08:33:40,1,9,1,0,3180,5857,5,4,5857,burn,1593938020,2020-07-05 08:33:40,33.077981478918662943,1.820882952E-9,-0.9999999999449518117313026065,1.6269444444444445h,True
2020-07-05,0xf48f7fbe0837c4974563f5d8089feb75c718cfa6,Wrapped Ether,WETH,ReunIonCoin,RNC,0xf1636c724443a6d20e4ad756e6c2a05ac0db6dea,ReunIonCoin,RNC,14,0x5d8d46b5a06e86d2a894a286d7aef5938fd40a5a,14,1.0,3.16e-09,0.5,200000,1594027283,2020-07-06 09:21:23,3,10,1,24890,7154,98028,6,4,98028,burn,1594027283,2020-07-06 09:21:23,5.065830110946898578,3.157234345E-9,-0.9999999993767587392681327530,27.23h,True
2020-07-05,0x5e0c41ec47d6675560b8608d8779ba949c5d9153,Uniswap token,UNI,Wrapped Ether,WETH,0x8a3afc69b947b9368af68104fa3ac512b58b930e,Uniswap token,UNI,1,0xdbf6df7e94e3019e1705e699a8874ac5f6ed753e,1,10.0,0.001,0.001,10,1593921872,2020-07-05 04:04:32,1,0,0,0,0,0,0,0,0,,0,1970-01-01 00:00:00,0,0,,0.0h,False
2020-07-05,0xa752d2bfcdadc7f7b25af7c1ea6f8ad500ca053c,Wrapped Ether,WETH,MXSwap,MXSW,0xeccbe23f45b6a7e50b03af61098b24fcd18f72fb,MXSwap,MXSW,4,0x10860b84ce353cb1faa5494a875ee9fb06637c95,4,999.9029315,0.001006095,0.001,1000,1593947252,2020-07-05 11:07:32,1,3,0,0,4401,0,2,1,12015,,0,1970-01-01 00:00:00,0,0,,0.0h,False
2020-07-05,0x267ec05ba9d31efc8f1b8a20eb77d16fbf6364e2,DML Token,DML,Wrapped Ether,WETH,0xbcdfe338d55c061c084d81fd793ded00a27f226d,DML Token,DML,17,0x317b5d5dcf9bfcc6799bd76571c4171bdb40916a,17,1e-18,0.001179588,2,5458,1625643992,2021-07-07 07:46:32,3,12,2,510,2638651,1181,6,6,31655597,burn,1593988768,2020-07-05 22:39:28,4.695795492065166190,2.3E-17,-0.9999999999999999951020013459,0.10361111111111111h,True
2020-07-05,0x71798f666d98ae30f543ffe363941406c52fa827,1Bitcoin,1BTC,Wrapped Ether,WETH,0x0e5f5c771770639102739d3a04e4684c497a3e25,1Bitcoin,1BTC,10,0xdddddd45683a6a6cd0fafba624b539c3b59175ce,10,4813.711485,0.002812339,0.15,255000,1594536586,2020-07-12 06:49:46,3,4,3,209710,38419,318685,2,2,606431,burn,1594011843,2020-07-06 05:04:03,0.170360323479185521,0.003407206469583712,-0.9799999999999999907255400334,22.691111111111113h,True
2020-07-05,0xd94b0d270989fd19d39cc7059450f21bc118a598,Defi Index,INDX,Wrapped Ether,WETH,0x1a7ac70bcb1571cb056c45710446da4d070cbb80,Defi Index,INDX,31,0x7504845c56e4bce6da9b5281a6a93383bc9a14f2,31,336513.7662,0.004476252,0.1,14850,1604093015,2020-10-30 21:23:35,1,30,0,0,404841,0,14,16,10150629,swap,1604093015,2020-10-30 21:23:35,0.035363436658603657,0.004476252042948903,-0.8734214639215539960249048507,2819.619166666667h,True
2020-07-05,0x5a0184796347d6a96ee85d8bbcdc1a93f2e7c731,Project FiFo,FiFo,Wrapped Ether,WETH,0x813c739ce3cc19d52dc060947152670c5b40bec8,Project FiFo,FiFo,48,0x77d2d04f967cd7e8ef9a4465233a390ffefabb5e,48,22290889.44,0.004909657,4,270499000,1605072776,2020-11-11 05:32:56,1,46,1,0,770642,1371,27,19,11088912,burn,1593985235,2020-07-05 21:40:35,5.724074085508857494,0.057240740855088576,-0.9899999999999999998148172116,0.38083333333333336h,True
2020-07-05,0xf5ac8e77a09699ec481cc9f1cd6935722d92b1ea,ChallengECG,CLG,Wrapped Ether,WETH,0x862a8ed1cc2fd2433423b17b58c6adf62aa1bb7c,ChallengECG,CLG,9,0x2fef43c214847369c49bd339d7ca7ab80e3ea031,9,1000000.0,0.00502534,5,1000,1603182252,2020-10-20 08:24:12,1,8,0,0,2314100,0,4,4,9254606,swap,1593929364,2020-07-05 06:09:24,5.178444936744803918,0.005022609511777364,-0.9990300930929788738540416135,0.4772222222222222h,True
2020-07-05,0x7f8815a82b16225602fde12909e410bc24c56310,Ninfinance,NFC,Wrapped Ether,WETH,0x40c9349c4d39d2235ee3f4586e52a55c279058d2,Ninfinance,NFC,4,0x637ced2f80d236d2cf9a8c7d0d2e6f934dbebbd3,4,45.0,0.005628574,0.004,50,1593974585,2020-07-05 18:43:05,2,2,0,784,703,0,2,0,1568,,0,1970-01-01 00:00:00,0,0,,0.0h,False
2020-07-05,0xb57768b7fe1b9a2ab2430cf2cfb774a8ae3eb420,SmartMint BondFiat StableToken,EMIT,Wrapped Ether,WETH,0xb5f278ee11811efec0692ec61b1e9f9984f2de11,SmartMint BondFiat StableToken,EMIT,11,0x8c1a0b65f5218649db12fcbb2fb6ad246f399bd6,11,98.061,0.010293048,0.2,5,1635672599,2021-10-31 09:29:59,1,11,0,0,7669968,0,6,5,41752236,swap,1635672599,2021-10-31 09:29:59,0.010293048198849640,0.000723981376202171,-0.9296630733466220641087661629,11597.843333333334h,True
2020-07-05,0xc3220053f99441178a46a06d681fab7104527e66,NairaCoin,NGNC,Wrapped Ether,WETH,0x4302583ad774f404aa55cec5729fcabe2855effd,NairaCoin,NGNC,10,0x1e1fedbeb8ce004a03569a3ff03a1317a6515cf1,10,909.38,0.011002947,0.001,10200,1604267862,2020-11-01 21:57:42,4,4,2,101430,5223431,108378,3,1,10349681,burn,1593922189,2020-07-05 04:09:49,0.011,3.1311215E-11,-0.9999999971535259090909090909,1.1133333333333333h,True
2020-07-05,0x71594999d99517fac9abf6202a71aecae2c74797,pixelplex.network,PLEX,Wrapped Ether,WETH,0x18d2abccc1b02093986acbd249107d5b17e081a4,pixelplex.network,PLEX,11,0xe75254088f13b8478c8bdd6a44fbed9a4b389293,11,1e-18,0.014072905,30,100000000,1593985183,2020-07-05 21:39:43,1,9,1,0,289,390,6,3,546,burn,1593985027,2020-07-05 21:37:07,31.189012404474595286,1E-18,-0.9999999999999999999679374266,0.10833333333333334h,True
2020-07-05,0x9e09819f20c2a5d79b3846fdf3d2b70a468b98ec,Paradigm,PARA,Wrapped Ether,WETH,0x2c61713b785b980d70f1435a82d31de8f3b3b9ba,Paradigm,PARA,156,0x8daf05bdbb47da20315078ed6ff7485ec2706eaf,156,44650557.1,0.015049957,2,200000000,1596551107,2020-08-04 14:25:07,3,150,3,5372,36329,862893,83,67,2579246,burn,1593973050,2020-07-05 18:17:30,3.847007677697292580,0.153880307107891704,-0.9599999999999999997920461650,0.3302777777777778h,True
2020-07-05,0x00ae6fb5475c489411080630cc7f1edfac482270,Amon Sacle Token,AST,Wrapped Ether,WETH,0xae1b07c089a6238822802217d1e788d2c1277936,Amon Sacle Token,AST,9,0x523f1ab93c6c31496dae3f24b50d6d46ff72c450,9,299720.3513,0.016798342,1,5000,1597341698,2020-08-13 18:01:38,1,8,0,0,707508,0,6,2,3391450,swap,1593951067,2020-07-05 12:11:07,1.079819742343144644,0.004998341572338913,-0.9953711333694521930606291941,0.2275h,True
2020-07-05,0x36d6a81ce081f0490ba1869030540a20394babd8,e-ETHREAL token,e-HR,Wrapped Ether,WETH,0x023ebf4e1feea224f375d6fb06d34b1f56cffad0,e-ETHREAL token,e-HR,1,0x676e3e6437c5fb35da99e0f46ca35a582c560106,1,100.0,0.02,0.02,100,1593957300,2020-07-05 13:55:00,1,0,0,0,0,0,0,0,0,,0,1970-01-01 00:00:00,0,0,,0.0h,False
2020-07-05,0x6bcd34280b6bee73c9e9939574be1012d3161add,Wrapped Ether,WETH,Stock Map Token,SMP,0xe82795533289615e97e92b9f67532c43c026eb9a,Stock Map Token,SMP,10,0x523f1ab93c6c31496dae3f24b50d6d46ff72c450,10,78561.2284,0.025588113,1,2000,1594017151,2020-07-06 06:32:31,1,9,0,0,8432,0,7,2,68490,swap,1593949529,2020-07-05 11:45:29,1.109998795768815498,0.019731537640878111,-0.9822238206779210883359935547,0.2411111111111111h,True
2020-07-05,0x117367476744c31490eac1f9ccec7e953865bb4c,Crypto Revolution,CRVT,Wrapped Ether,WETH,0x0eb6e56aacae6a21bde99c826ac798d225488c3d,Crypto Revolution,CRVT,659,0xebbd6680e45cbd9074b068697fc55aa98b9eab76,649,9340.439043,0.031432049,0.1,2333,1617843625,2021-04-08 01:00:25,18,618,13,3128117,3947587,4101592,357,261,23861130,burn,1597202511,2020-08-12 03:21:51,0.949600086360797363,0.173507018579798721,-0.8172841166803819011869106931,894.4488888888889h,True
2020-07-05,0xb9066aa57aa0212b3362a4f625c4c4e28d03a19d,Wrapped Ether,WETH,Arcane Crypto,ARC,0xf305fc8f04ebee1ec71cd01224e766d793543784,Arcane Crypto,ARC,66,0x8e123c99bc45134641880c9a60a834bae34e71da,66,70185263.44,0.031826916000000004,4,220000000,1595312525,2020-07-21 06:22:05,1,64,1,0,25596,1491,42,22,1321994,burn,1593992022,2020-07-05 23:33:42,4.900903053894008773,0.245045152694700439,-0.9499999999999999999285845902,0.4141666666666667h,True
2020-07-05,0xf9e6f43877a7e6dfde76ac23f4afe24356781aff,Alita Network,ALITA,Wrapped Ether,WETH,0x9c659cb48c4406cd2857aeceff1609b2db280d0e,Alita Network,ALITA,17,0x7b490c2e9170300c99ee23af16e7a53a6059490c,17,1e-18,0.03965,4,92000,1627315380,2021-07-26 16:03:00,1,15,1,0,2224672,4848,10,5,33340679,burn,1593979549,2020-07-05 20:05:49,5.010388187178070977,9E-18,-0.9999999999999999982037319937,1.3466666666666667h,True
2020-07-05,0x6436743488c7bbe95ae4de5d995676e84d9da667,OXYGEN,O2N,Wrapped Ether,WETH,0x4613ada0fd8b51a878e6005384d201d7d2e08f2a,OXYGEN,O2N,153,0xe6481be9922c9b819e90881380b84f3ff90e2e12,153,201492.6275,0.055787529,162.2,69000000,1594390021,2020-07-10 14:07:01,1,150,2,0,10299,27787,84,66,431178,burn,1593986605,2020-07-05 22:03:25,168.482195637311164137,1.684821956373111643,-0.9899999999999999999903253872,7.711666666666667h,True
2020-07-05,0x60d78eeafa976525a253ddf1f3d61f4be033ab02,NeuroChain Clausius,NCC,Wrapped Ether,WETH,0x5d48f293baed247a2d0189058ba37aa238bd4725,NeuroChain Clausius,NCC,235,0x1054341b9947843e37d53594905c34cf91e5cf11,235,22275.18579,0.07050374,0.8,156743.490119948987793408,1635678572,2021-10-31 11:09:32,2,234,1,5950692,29292003,9592,150,84,41696592,burn,1593991572,2020-07-05 23:26:12,0.912646549258614996,3E-18,-0.9999999999999999967128566887,2.6644444444444444h,True
2020-07-05,0xaa7207194d3a650e6d1636e529036624dcd50bfa,Wrapped Ether,WETH,Hydro,HYDRO,0xebbdf302c940c6bfd49c6b165f457fdb324649bc,Hydro,HYDRO,5644,0x0fccb4868b7f13ede288aff9298fce67541e3d38,5615,7002940.499,0.087591926,0.1,25246.59432432,1635261634,2021-10-26 15:20:34,76,5492,47,14404574,19971831,18724468,3307,2185,41271824,burn,1593990093,2020-07-05 23:01:33,0.067073779597201606,2E-18,-0.9999999999999999701820888578,0.07861111111111112h,True
2020-07-05,0x0b9976437d396e800878f4190b9e79aa12031d36,DecentraDex,DCX,Wrapped Ether,WETH,0x199c3ddedb0e91db3897039af27c23286269f088,DecentraDex,DCX,2083,0xa09b260809915da08f831a53da431aa3c1d03618,2080,1e-08,0.9416875,1,10000,1632557850,2021-09-25 08:17:30,35,2019,26,1114972,933106,2102475,1186,833,38565589,burn,1594057576,2020-07-06 17:46:16,19.883319729619579889,0.493081958328550793,-0.9752012256990455413517492613,18.143055555555556h,True
2020-07-05,0x6deb633e4441b8879aff48caa6e021e919ddbb0c,Robonomics Web Services :: V1,RWS,Wrapped Ether,WETH,0x08ad83d779bdf2bbe1ad9cc0f78aa0d24ab97802,Robonomics Web Services :: V1,RWS,24181,0x5b673e2ef319b388a3014702d17022c57fe5eb92,15132,0.407861561,2.349143172,2.222,0.5,1635655753,2021-10-31 04:49:13,124,14916,94,7764391,9167395,10492745,8023,6893,41681648,burn,1594020697,2020-07-06 07:31:37,1.761416224683464709,2.024E-15,-0.9999999999999988509246300580,12.942222222222222h,True
2020-07-05,0x448b0f9f45526e64ae8516c56479697a91ee255a,CurToken,CUR,Wrapped Ether,WETH,0x13339fd07934cd674269726edf3b5ccee9dd93de,CurToken,CUR,12703,0x334546196e3ae77b0f048fcf75c95c711f4dbf1e,12664,325989.1792,23.82443505,10,5000,1635733176,2021-11-01 02:19:36,37,12606,22,9469063,14827103,9783471,6661,5945,41752547,burn,1594362451,2020-07-10 06:27:31,2.547327425171999046,6.7E-17,-0.9999999999999999736979238170,106.06166666666667h,True
2020-07-05,0x610382c1968aa065a662e34e5a258cc64048324f,DOVU,DOV,Wrapped Ether,WETH,0xac3211a5025414af2866ff09c23fc18bc97e79b1,DOVU,DOV,20421,0x6699ed0afc9761aff5b7dbe08352fc0c8616ca31,20390,19647466.84,129.7472539,3,25000,1635743449,2021-11-01 05:10:49,540,19707,210,27272766,26228885,29400420,11823,7884,41753509,burn,1593990225,2020-07-05 23:03:45,1.858424252718640009,7E-18,-0.9999999999999999962333681398,0.07916666666666666h,True
2020-07-05,0xde68ad8502874a7d5dd1758f7b0a7831f142b78a,Wrapped Ether,WETH,Decentralized Insurance Protocol,DIP,0xc719d010b63e5bbf2c0551872cd5316ed26acd83,Decentralized Insurance Protocol,DIP,52399,0x00391d08b3e68e476a774ada379258264eb74485,52399,7046284.357000002,144.4051464,0.073,5002.775063190447822274,1635732575,2021-11-01 02:09:35,359,51808,248,15521847,17589539,18658139,31396,20412,41772113,burn,1594865705,2020-07-16 02:15:05,0.110719689231303633,0.005000000000000005,-0.9548409137099857255003741323,251.45638888888888h,True
2020-07-04,0x9b06ec5fc4fad31b41eece50e3874cb5068b8739,Wrapped Ether,WETH,Kimono Network,KMNN,0xded1b06edcc6b2fab76ceac6970c137f05aab322,Kimono Network,KMNN,423,0xb182e1fdda71ebc18e96f714a351a22cd846f041,423,3.2599999999999994e-12,1e-18,0.5,25000000,1594470055,2020-07-11 12:20:55,3,417,3,20141,87685,221332,270,147,587418,burn,1593895802,2020-07-04 20:50:02,1.197430641430510714,0.125099189060203270,-0.8955269852533976388969758387,3.6569444444444446h,True
2020-07-04,0xe27d61866d9be9ebe99bd6dfcad101798c1e1a12,Barbarossa,BRS,Wrapped Ether,WETH,0x2b0809033d82d5d752b71305df631fb45da76934,Barbarossa,BRS,6,0xc6365fee357fbf41999ff70daa138674401a443a,6,114908.3898,1e-18,0.5,1000000,1593894551,2020-07-04 20:29:11,1,4,1,0,6151,11994,2,2,12642,burn,1593893903,2020-07-04 20:18:23,0.566218520575049933,2.6E-17,-0.9999999999999999540813324623,3.3316666666666666h,True
2020-07-04,0x11a9909ac2ffde6b627217e86eb110ca3b9b1385,Blankos Block Party Token,BBPT,Wrapped Ether,WETH,0x11bf83bd72eb04212e078bca21fd95bd056e418a,Blankos Block Party Token,BBPT,5,0x819f151b73f084b9ad3793d5533bce43998e18a4,5,2.45e-12,1e-18,20,120000000,1593932038,2020-07-05 06:53:58,1,3,1,0,26661,51669,2,1,51669,burn,1593932038,2020-07-05 06:53:58,20.020795048338909281,1E-18,-0.9999999999999999999500519336,14.3525h,True
2020-07-04,0xbeebfa456113561eedb00c0a9db7b026ac7ee13b,Coinbase Token,CBT,Wrapped Ether,WETH,0x427d5ddc79490fdf91b3cddcc2729a995d1d6156,Coinbase Token,CBT,7,0x98e6abc306a6a04b67a274d7986d44760878fa48,7,3.4400000000000007e-12,1e-18,8,100000000,1593921895,2020-07-05 04:04:55,1,5,1,0,4359,50107,3,2,50107,burn,1593921895,2020-07-05 04:04:55,8.223050530947290609,1E-18,-0.9999999999999999998783906293,13.918611111111112h,True
2020-07-04,0xca11a8514b4026e285ddd9e56eba9cd313dc06ad,Satoshi Nakamoto,SN,Wrapped Ether,WETH,0x777a0bf838ecb216e3d833d8933831fb2025dfa3,Satoshi Nakamoto,SN,6,0x3395abe5302642deceea195b2aa0bdda15d75595,6,1.23e-12,1e-18,10,21000000,1593901507,2020-07-04 22:25:07,1,4,1,0,3864,37727,3,1,37727,burn,1593901507,2020-07-04 22:25:07,11.801178347658013653,1E-18,-0.9999999999999999999152626992,10.479722222222222h,True
2020-07-04,0x7d8a05b9385981cc0dfe2af3ce8c54c9cd4768c1,Warren Buffett,WBT,Wrapped Ether,WETH,0x475270cfc35f63389358af06c33207a8d6ef1136,Warren Buffett,WBT,11,0x98e6abc306a6a04b67a274d7986d44760878fa48,11,3.28e-12,1e-18,10,100000000,1593870938,2020-07-04 13:55:38,1,8,2,0,3470,8886,4,4,10102,burn,1593870938,2020-07-04 13:55:38,4.818103318587584812,1E-18,-0.9999999999999999997924494487,2.806111111111111h,True
2020-07-04,0xcc345c11e6f986bbae95b895304e527a90a57ba9,Poker Coin,PKC,Wrapped Ether,WETH,0x9c4a52be61aaec647d132b574fb4e1dca973aed6,Poker Coin,PKC,24,0xfffe3a0ba23cee2d749173fb9aaa07abe9f7f24f,24,1.7100000000000004e-12,1e-18,10,50000000,1593867048,2020-07-04 12:50:48,1,22,1,0,3247,6665,16,6,6665,burn,1593867048,2020-07-04 12:50:48,13.127343705892708663,1E-18,-0.9999999999999999999238231266,1.851388888888889h,True
2020-07-04,0x1eed9f2f2bccf38d1047dfb7e6663825c317de87,text,text,Wrapped Ether,WETH,0x8ccb22930831318d526116b0679f0e2fdac2979c,text,text,2,0x03f0a184b7d0c3c7af97843191fc3106ab06e31e,2,3.16e-11,1e-18,0.0001,100000,1593877653,2020-07-04 15:47:33,1,0,1,0,0,17323,0,0,17323,burn,1593877653,2020-07-04 15:47:33,0.0001,1E-18,-0.99999999999999,4.811944444444444h,True
2020-07-04,0xa14188bb83b380c93ddb97a46ff52700d73708fd,RUNE Mapping Token,RUNE,Wrapped Ether,WETH,0x18a255a1451ba45ab9d6d0cfe891e7b6f8bf7e76,RUNE Mapping Token,RUNE,19,0xb8853014217d49d0b82e0475527ec6fb9223b89a,19,1.92e-12,1e-18,25,100000000,1593861250,2020-07-04 11:14:10,1,17,1,0,548,1558,10,7,1558,burn,1593861250,2020-07-04 11:14:10,26.063022140772221961,1E-18,-0.9999999999999999999616314641,0.43277777777777776h,True
2020-07-04,0xc7d9fb6e2618daae837e112ebe699eb9e9c6a013,Age of Rust Token,AGRT,Wrapped Ether,WETH,0x0d5717264c0bd4b5d8795bf5df4194fe74395ba4,Age of Rust Token,AGRT,10,0x81fad6ead1cc1767443f017f0c6bd22e890f100a,10,2.17e-12,1e-18,20,100000000,1593853217,2020-07-04 09:00:17,1,8,1,0,407,911,6,2,911,burn,1593853217,2020-07-04 09:00:17,20.596439943575996116,1E-18,-0.9999999999999999999514479200,0.25305555555555553h,True
2020-07-04,0xa65792511e4677ebb68259cede4e51e40a07bcf3,Fun zone,FNZ,Wrapped Ether,WETH,0x964465ab852310e799766caa24554a62c35b7f3d,Fun zone,FNZ,46,0x1670de61d38863a4b002a1b274446e1322375628,46,1.61e-12,1e-18,10,50000000,1593857424,2020-07-04 10:10:24,1,44,1,0,1849,5241,33,11,5241,burn,1593857424,2020-07-04 10:10:24,13.960131320956679450,1E-18,-0.9999999999999999999283674360,1.4558333333333333h,True
