createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
2020-09-24,0x30cb1626b55f2d9e4a58996d4d991cd1200df21a,Yearn Joe,yJOE,Wrapped Ether,WETH,0x39e7f52ae509a51678b541018bd4811b6af09fea,Yearn Joe,yJOE,113,0x5e0d1f43db7425ce78b62902285582c045a5e801,113,4000.0,249063896.3,0.8,0.19,1605835669,2020-11-20 1:27,26,78,9,1398458,1714996,2245256,29,49,4893466,swap,1605037407,2020-11-10 19:43,1.024991971,0.199130561,-0.80572476,1137.5566666666666h,TRUE
2020-09-24,0x3cf4487d3fa1a49acde27c8be7c6b49f20b7ddfe,Pixel,PIXEL,Wrapped Ether,WETH,0x1e906717de2e4a4600f13b6909736b0346bdde3e,Pixel,PIXEL,145,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3,138,12500.0,4.3388,1.0,1.15e-06,1624895185,2021-06-28 15:46,16,119,3,352046,5164751,16920255,41,78,23918494,swap,1615707068,2021-03-14 7:31,2.402980101,0.189964141,-0.920946436,4091.771388888889h,TRUE
2020-09-24,0x6f88110425a2441efaa6f8888dc658e7a66f5210,One Piece Token,OPT,Wrapped Ether,WETH,0x7ec83e6fd23d46d7160ff95f2ab5cbf8028aac2f,One Piece Token,OPT,144,0x8ba22efbaa43d536dac27401ddb3b3bb92461b01,144,80.0,80.28459085,0.5,0.875,1606901328,2020-12-02 9:28,7,132,5,8577,74139,22656,72,60,5948932,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xb47ce3a4831abe29bd1617f141ea493b8d606462,dontbuybow.com,$BOW,Wrapped Ether,WETH,0x3da3827b7bba2cffa84eec1719fc7148c2463ffd,dontbuybow.com,$BOW,144,0x7149d19efb9c37aa7ab8ec04d440a82fd910fe32,144,28000.0,288975728.8,50.0,0.00505,1617509178,2021-04-04 4:06,2,142,0,2596,200543,0,109,33,16582577,swap,1600932789,2020-09-24 7:33,105.824999,4.598155597,-0.956549439,1.718888888888889h,TRUE
2020-09-24,0xbea10b57fe12e8c62a94999d2825b708126928a2,Hotdogfi.club,HOTC,Wrapped Ether,WETH,0x815a8b7ed1b6132e48cc03001491e78ff70cd940,Hotdogfi.club,HOTC,146,0x0ec967b4166c6ca9449f3ac45a92d40f4c0682cf,146,20000.0,4.44e-06,11.0,1.62e-09,1601596249,2020-10-01 23:50,15,116,15,13606,16210,137577,65,51,649897,burn,1601596249,2020-10-01 23:50,0.442742288,1.62e-09,-0.999999996,180.52694444444444h,fix
2020-09-24,0xeae67ef4bed7bcdf4aa7da40e0fb32ed73f597ca,Troll,TROLL,Wrapped Ether,WETH,0x716e3cfb68254640cbc2c431a85cb282b1076a67,Troll,TROLL,148,0x8f2534315d341fc1349ab7e99dc675b3aa539b35,148,30000.0,3.24e-14,30.0,3.2e-17,1601968720,2020-10-06 7:18,2,144,2,2815,117105,597747,56,88,998417,burn,1601968720,2020-10-06 7:18,29.41915007,3.2e-17,-1.0,277.33805555555557h,fix
2020-09-24,0xff83378a6771946b422011491a7f199a962faf45,"SBF Tweets, Many Rebase ",SBF,Wrapped Ether,WETH,0x2c9d7512dd4d68578b7728777b95478a288e0d93,"SBF Tweets, Many Rebase ",SBF,160,0xaf1efffb3b994138ed057b48a33b3d76c508c890,160,140.0,11677.30994,0.5,0.0953,1624841513,2021-06-28 0:51,7,151,2,272801,1156461,307217,61,90,23931061,burn,1601207676,2020-09-27 11:54,1.284540804,0.15817929,-0.876859271,82.56222222222222h,TRUE
2020-09-24,0xaa2436121a1277b540ca8329fcc22ac4bfba30fd,JAIL,JAIL,Wrapped Ether,WETH,0x5f49bf77b8965fafc41394d9c184593c5fdd5272,JAIL,JAIL,212,0x44d6c9d5bce0831ec038d874dfb62464f40861b0,212,100.0,9463.868511,0.048,0.177,1622951776,2021-06-06 3:56,20,178,14,33297,435528,460536,57,121,21993250,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x18741eb09edf8bb8005f732a5aee7d6a67a9e744,STBS,STBS,Wrapped Ether,WETH,0x077307ffc27256756177a2a2d745112e3df9b803,STBS,STBS,240,0x6ab9dc933b940c42d6d99573c1345d8695e44374,240,10000.0,17094.85545,0.2,0.156,1604968446,2020-11-10 0:34,9,227,4,143412,415784,2112094,97,130,4037562,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xd8e7de579d134f26ca9cc5b5337c092aaa3e9fb1,BitOfTrade,BTF,Wrapped Ether,WETH,0x02044c9d2da3fd33ed800716693396eeeceef918,BitOfTrade,BTF,245,0xf4e301d27ea3869fcb046cf609ccca367818bca7,245,1000000.0,1.14e-13,10.0,1.3e-17,1628519849,2021-08-09 14:37,6,225,14,7606018,3259581,17820540,165,60,27561480,burn,1601355560,2020-09-29 4:59,3.41614244,3e-18,-1.0,110.33083333333333h,fix
2020-09-24,0xc6744fa14916513476b7b6f9b1da1aad6e0c55f3,Wrapped Ether,WETH,SKALE,SKL,0xc1bf274df45a120f693b6cda28d3bbbb1c1009ce,SKALE,SKL,270,0x4e57e05fd33d3530cc1b7add4d3c65529d603cc4,270,1000000.0,1.1e-08,80.0,1.75e-09,1601171766,2020-09-27 1:56,6,256,8,74634,81235,130065,214,42,187654,burn,1601171766,2020-09-27 1:56,112.73937,1.75e-09,-1.0,52.12611111111111h,fix
2020-09-24,0x9b7777d419ebade7afdd2d9e146548fddcc92d0d,Comfy,COMFY,Wrapped Ether,WETH,0x3cbef167626f0c5f46c6b91a6e38758189cfe4fa,Comfy,COMFY,279,0xe4968a8fc45a63daf4bad85016ed0f05e9565d33,279,1e-05,996.5891802,1e-06,0.0199,1619324015,2021-04-25 4:13,18,252,9,16994,749686,650517,135,117,18417065,burn,1600907619,2020-09-24 0:33,1e-06,3.17e-16,-1.0,0.18583333333333332h,TRUE
2020-09-24,0x7c8fe48a2f7c783938c957f65d5f611656249556,Wrapped Ether,WETH,ALL,ALL,0xc3bbfb0cfe1a91c51145e7be020fb22ab2142057,ALL,ALL,305,0xd64ea0243a4201a1c9d9fd15a7bd850719c145bc,305,2000.0,4983.758737,0.5,0.1,1624734481,2021-06-26 19:08,29,256,20,101649,289982,194292,128,128,23753551,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x28ad99d6929709c11fc85e6c3636373fe63e5415,Wrapped Ether,WETH,Cope,COPE,0xfbd937d457cbd4b9354b20d44c6b7f7d1a22d22c,Cope,COPE,348,0xd4490e14551339a32b9e69914e4fae04534bd73e,348,600.0,285.4101725,1.3,0.0204,1614630066,2021-03-01 20:21,13,326,9,6644,212232,1554894,144,182,13714191,burn,1614630066,2021-03-01 20:21,0.328416761,0.02039918,-0.937886302,3809.4975h,TRUE
2020-09-24,0x9692c561ddb95d31433be6c19f54d1e2af3f001a,Doom,DOOM,Wrapped Ether,WETH,0xa4f9cec920ca520a7feb2c3a63050e08967bc111,Doom,DOOM,590,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3,437,328.0,9520.9788,1.0,0.113,1634160600,2021-10-13 21:30,32,385,20,3460446,9014847,7585612,206,179,33217053,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x65119d7865735543c34503de9019299a57a2a42f,StableUSD,USDS,Wrapped Ether,WETH,0xa4bdb11dc0a2bec88d24a3aa1e6bb17201112ebe,StableUSD,USDS,446,0x0047afc007a095521376ec827fb73d9399612672,444,324.0,632.667892,1.0,0.17,1634476859,2021-10-17 13:20,7,434,3,816002,16245494,9604183,213,221,33552875,burn,1601025302,2020-09-25 9:15,1.000306991,5.56e-11,-1.0,28.14388888888889h,TRUE
2020-09-24,0x4f81e77da79484eb4e253713d2ba6bdbc6a58ece,Baked Jiaozi,$BJ,Wrapped Ether,WETH,0xac4a4ae328375c9ee6406eebf1d3dd86017d7b75,Baked Jiaozi,$BJ,1260,0x93554a9bbe30efb0ca29855d973dcf199a92438c,461,7.0,7082.878691,0.14,0.108,1631321485,2021-09-11 0:51,93,325,43,733535,2355029,1808196,140,185,30335465,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xc75938132cf961132766d99b5cb2670c41c85f8b,NotImportantToken,NIT,Wrapped Ether,WETH,0x8b904244932a11d7e2c4c9eea8e3a8e0cd3a53c2,NotImportantToken,NIT,472,0xf7c7d178bb4a2e9d7cfa52b7b765cc2d5b93e61d,472,55.0,1.56253556,5.0,0.00731,1632476479,2021-09-24 9:41,5,463,4,9550,183022,7971153,235,228,31542289,burn,1632476479,2021-09-24 9:41,2.436644275,0.007309933,-0.997,8761.746944444445h,fix
2020-09-24,0xb03b41052d24e1b0f450c26b87a4edd4d30c1cc8,GimmerToken,GMR,Wrapped Ether,WETH,0x9b8d5f3402f74c7a61d9f09c32d3ca07b45c1466,GimmerToken,GMR,475,0x2d1ff2a01ce0a6555be8bbde022a7e0eb1ef89e0,475,23000.0,34281.92253,1.0,0.0298,1635099537,2021-10-24 18:18,20,437,18,14291009,16027103,16194380,260,177,34166490,burn,1619436096,2021-04-26 11:21,0.501091392,0.079243172,-0.841858843,5139.735833333333h,TRUE
2020-09-24,0x9507568a74b0e43456b902adea648d3f6954f570,Wrapped Ether,WETH,H4X,H4X,0xfe354e0180fba93d67e9766fb7b6c85130627124,H4X,H4X,544,0xb6888703b272d83c94c7a53064e8b02ed8a72e42,526,3680.0,108.7183103,20.0,0.00772,1632583361,2021-09-25 15:22,9,506,11,225567,510060,6054630,272,234,31620373,burn,1632583361,2021-09-25 15:22,2.007719941,0.00771762,-0.996156028,8783.436944444444h,fix
2020-09-24,0x86e4fe43d51ac8021927dd970eed3418761b6fbf,Wrapped Ether,WETH,APE,APE,0xf048deb8ab55f0820cda5d4a748424e42865a9c0,APE,APE,575,0xcc249d41f3b4ea5c79ec82f5f0d91f39cfa2b92d,565,60.0,173.3502297,1.0,0.557,1624582756,2021-06-25 0:59,12,544,9,9315,155469,56401,262,282,23670876,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xd77f696a6cce4d5b22edef8047a8a7d5424d367e,reavive.com,VIVE,Wrapped Ether,WETH,0x1f05275240becc70037323e49bef182e62fd1b36,reavive.com,VIVE,663,0xcad7c8f24222ff6ffdffb5de6a7648bad65f5180,663,42500000.0,121737.4869,8.0,0.0263,1632565725,2021-09-25 10:28,2,660,1,0,80524,31595070,374,286,31595070,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x08cea6ad421e6ca43501a6b5ce14dff34054d292,BurnMeDaddy,BMD,Wrapped Ether,WETH,0xbf90589931cc6a98c93fca03778bcf2e5e3402be,BurnMeDaddy,BMD,687,0xcd02d349106bb0976e9d053a0b2fa6afa7834afe,687,371.25,4.11548723,75.0,0.0856,1614646791,2021-03-02 0:59,3,683,1,7409,97074,13681954,341,342,13681954,burn,1614646791,2021-03-02 0:59,24.46608734,0.085634584,-0.996499866,3800.5427777777777h,fix
2020-09-24,0x5692762554d967913fe22e484f891555cd2e9771,Badger,Badger,Wrapped Ether,WETH,0x5e872d2aaf1f767e117e822b0c72bf491d3dd308,Badger,Badger,727,0xd96f1f5588e6490d61dceeb1dcf890b26a69a82c,727,1000.0,1316.083737,0.5,1.16,1630818562,2021-09-05 5:09,27,685,15,1497686,5243409,8227724,114,571,29879131,burn,1601355447,2020-09-29 4:57,0.502005008,2.3e-17,-1.0,115.56h,TRUE
2020-09-24,0xbe42b0c1e29c2311868c1072811d4f9f45952d6d,SDogeToken,SDOGE,Wrapped Ether,WETH,0xb25feda5512445aa4e481add71731cd0cfff18c1,SDogeToken,SDOGE,1425,0x07679a0882ea2c3c59207a1ac53f76511555fbd8,858,1e-14,1318644.827,1e-05,0.0433,1627727329,2021-07-31 10:28,76,752,30,331614,720449,855104,348,404,26701950,swap,1601025545,2020-09-25 9:19,0.35001,0.0144674,-0.958665752,0.04611111111111111h,TRUE
2020-09-24,0xe0bcbe05193cb13eb6351aefd336fa32b192a2ff,FANTA.FINANCE,FANTA,Wrapped Ether,WETH,0xbf06035c31386d0d024895a97d0cc6ef6884854f,FANTA.FINANCE,FANTA,931,0x72f5bf373109a3e0c522bd67144d5ae9afdd1f83,931,7000.0,1239.340382,20.0,0.105,1632503240,2021-09-24 17:07,1,929,1,0,756182,31537916,488,441,31537916,burn,1632503240,2021-09-24 17:07,3.604861191,0.104861191,-0.970911171,8760.532222222222h,TRUE
2020-09-24,0x5e58bd5f28b5316baf1ff7044b73c71fa85fe296,Bones,BONES,Wrapped Ether,WETH,0x3a75731f9e16244de01dd431636db7c07d42a166,Bones,BONES,2011,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3,1281,60000.0,105334.7023,3.0,0.44,1634160600,2021-10-13 21:30,52,1188,41,1942996,5100575,5132596,588,600,33178634,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xecedce3bfe5ef2cee0a18961ee191ecb3d47d088,Wrapped Ether,WETH,Convertible ACXT,cACXT,0xe2b8c4938a3103c1ab5c19a6b93d07ab6f9da2ba,Convertible ACXT,cACXT,1343,0xfcd35b00bdae1db97393b90e56f3fef605a7573e,1343,400000.0,1.13e-14,1540.0,9e-17,1603783783,2020-10-27 7:29,3,1337,3,541193,476047,1545738,805,532,2859308,burn,1603783783,2020-10-27 7:29,2219.73014,9e-17,-1.0,794.2522222222223h,fix
2020-09-24,0xda15087ec9a8460e2e52504d0757a154a158b913,KoolAid,KOOL,Wrapped Ether,WETH,0x9d695e811beb55c98b1b3668295e390d33de5930,KoolAid,KOOL,1907,0xc7f83a31fc7722ece743b093afc4bb62138873ae,1907,2222.0,28894.68773,1.0,1.13,1635570413,2021-10-30 5:06,140,1681,90,2179270,5384938,4084601,822,859,34598663,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xff7ff0ab0408bfe04c4be9a7bfa6416c3fe52b7d,Galaxy,GALAXY,Wrapped Ether,WETH,0x09a59b9b677cbaad89cd1ba37ea1d42d3449a6fc,Galaxy,GALAXY,3631,0x03a5d413ca6f810e57e1e8fd77ac8544d7b6d409,2332,325.0,1348684.483,0.5,0.522,1631429348,2021-09-12 6:49,353,1823,156,1021180,2322333,2177136,952,871,30502399,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xb45028d19f831765831cd77cdbaa24e7d852e791,Mushie.Finance,MUSH,Wrapped Ether,WETH,0x53a68e70e7dab2105df15ecf0f142967902203fb,Mushie.Finance,MUSH,3060,0xf31749a95dc62ce3f98189b427baf41a9d46eb9e,3060,666.0,17.42077936,100.0,0.0403,1632518855,2021-09-24 21:27,21,3020,19,251590,420746,2242982,1530,1490,31538249,burn,1632518855,2021-09-24 21:27,13.43629725,0.040308892,-0.997,8760.624722222223h,fix
2020-09-24,0x3397430b9da71ec91866082dfa51b94bce1aa648,Yearn20Moon.Finance,YMF20,Wrapped Ether,WETH,0x16be21c08eb27953273608629e4397556c561d26,Yearn20Moon.Finance,YMF20,3184,0xdd24d34a9818ca17a5433f883209c342f69cbbfd,3184,150.0,2824.155107,10.0,0.739,1633874343,2021-10-10 13:59,4,3178,2,1444749,3523278,2790189,1699,1479,32887313,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x5c89674c4ad1ccd10a29bcc9aabc303cd5f2da1d,TomoChain,TOMOE,Wrapped Ether,WETH,0x05d3606d5c81eb9b7b18530995ec9b29da05faba,TomoChain,TOMOE,22189,0x16ff6f4dbd88a3b99b5dea9be01ce6257b1adab4,9189,100000.0,18901.19683,250.0,11.5,1635650840,2021-10-31 3:27,1535,6704,950,813309,5966955,1438315,3389,3315,34718570,burn,1603947401,2020-10-29 4:56,2927.058744,9.397460804,-0.996789453,837.5363888888888h,TRUE
2020-09-24,0xef8cd6cb5c841a4f02986e8a8ab3cc545d1b8b6d,DePay,DEPAY,Wrapped Ether,WETH,0xa0bed124a09ac2bd941b10349d8d224fe3c955eb,DePay,DEPAY,9552,0x4e260bb2b25ec6f3a59b478fcde5ed5b8d783b02,9552,20000.0,387894.9631,57.971,187.0,1635602852,2021-10-30 14:07,130,9384,37,10712628,11513333,11535734,5239,4145,34636057,swap,1600969666,2020-09-24 17:47,55.67701121,6.095925505,-0.890512702,0.7975h,TRUE
2020-09-24,0x24004f6fce7e3842e5a308eac032e09f1883cef8,Wrapped Ether,WETH,yieldwars.com,WAR,0xf4a81c18816c9b0ab98fac51b36dcb63b0e58fde,yieldwars.com,WAR,9613,0x8b6e2e23fcfaccfd34eb8e8ac027faa189da36ff,9613,560.25,1230287.596,10.0,4.22,1635670950,2021-10-31 9:02,966,8119,529,1098820,2774927,1983990,3865,4254,34710916,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x600cf1c039e1fd31bc4762a39d322dd8977dd1ab,smol,SMOL,Wrapped Ether,WETH,0x2216e873ea4282ebef7a02ac5aea220be6391a7c,smol,SMOL,10258,0xd4be33f3b778f0bb9bc447e38e45a16a9b33a3ea,10258,1900.0,14322.08026,1.1,5.7,1635200563,2021-10-25 22:22,320,9700,237,3497067,6738691,7202183,5203,4497,34239305,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x85324dd97ec1276a28b9d6ca70ad58fa4759724b,Yakuza DFO,YKZ,Wrapped Ether,WETH,0x87047986e8e4961c11d2edcd94285e3a1331d97b,Yakuza DFO,YKZ,15755,0x96fc64f7fe4924546b9204fe22707e3df04be4c8,13461,1.0,1172543.835,0.7,0.0361,1629548933,2021-08-21 12:28,389,12797,267,1197186,1609333,1801850,6584,6213,28577883,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xe227affef9b1d629b6331d5e97e32061a8cb0764,VI,VI,Wrapped Ether,WETH,0x8b6c3b7c01d9db4393f9aa734750f36df1543e9a,VI,VI,14040,0x6a729136b4ee5a78882c4426a8c58bc4b7b08735,14025,1.0,38997.83366,0.0017914,0.705,1635619931,2021-10-30 18:52,395,13416,220,3501709,8611023,6885922,7230,6186,34666590,burn,1601055685,2020-09-25 17:41,0.0017914,4.3e-17,-1.0,28.42888888888889h,TRUE
2020-09-24,0x54965801946d768b395864019903aef8b5b63bb3,Behodler.io,EYE,Wrapped Ether,WETH,0x155ff1a85f440ee0a382ea949f24ce4e0b751c65,Behodler.io,EYE,18824,0x2593be17dd1c31b4c124a18bac3a7ae19567ae37,15574,1000000.0,240423.2082,1.5,42.2,1635668220,2021-10-31 8:17,266,15129,199,10520906,15801143,12902074,8373,6756,34713054,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xa7d707118c02dcd2bea94ff05664db51363c47bd,Wrapped Ether,WETH,Metric.exchange,METRIC,0xefc1c73a3d8728dc4cf2a18ac5705fe93e5914ac,Metric.exchange,METRIC,19076,0x2cb037bd6b7fbd78f04756c99b7996f430c58172,18211,0.001,15560.12502,0.01,14.5,1635675512,2021-10-31 10:18,1302,16241,710,1182792,10460360,1573653,7826,8415,34721099,swap,1601449113,2020-09-30 6:58,0.026800873,9.23e-05,-0.996557848,137.41666666666666h,TRUE
2020-09-24,0x287856d10418e01ef1e93df9962b04d9a3a521c9,Sergey Save Link,SSL,Wrapped Ether,WETH,0x0d9227f9c4ab3972f994fccc6eeba3213c0305c4,Sergey Save Link,SSL,20050,0xae459dc1c62d4d72f70c61db4e4e784ce4e1db17,20048,100.0,352.8389699,1.0,4.15,1635596714,2021-10-30 12:25,231,19637,178,1755056,2790301,3113362,10068,9569,34636157,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0xbe38a889d67467b665e30e20ee5604a6f5696e38,Wrapped Ether,WETH,PowerTrade Fuel Token,PTF,0xc57d533c50bc22247d49a368880fb49a1caa39f7,PowerTrade Fuel Token,PTF,23036,0x4b29444d24d30de6ce16616b32538224b3c41c7c,23036,250000.0,1289746.444,149.2537313,89.6,1635651375,2021-10-31 3:36,663,22033,376,6458338,11784222,10593671,11024,11009,34697260,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x10db37f4d9b3bc32ae8303b46e6166f7e9652d28,Rubic,RBC,Wrapped Ether,WETH,0xa4eed63db85311e22df4473f87ccfc3dadcfa3e3,Rubic,RBC,69253,0x1e1fedbeb8ce004a03569a3ff03a1317a6515cf1,68981,2000000.0,7423585.315,200.0,881.0,1635675204,2021-10-31 10:13,241,69029,185,10485068,14428951,13771058,41963,27066,34699364,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-24,0x0f9768ee0914c48f65234cf10e8aeb6028c8426c,Bidao,BID,Wrapped Ether,WETH,0x25e1474170c4c0aa64fa98123bdc8db49d7802fa,Bidao,BID,144320,0xc5844ae817d5920c5f5aed37fccecb74ae4bc83d,136613,5000.0,62591706.11,1.0,333.0,1635672850,2021-10-31 9:34,2108,133192,1352,2291765,6669074,5179779,76338,56854,34734436,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2020-09-23,0x4c761e09e2ca934d03aa82cdce31b414b8ca5896,Wrapped Ether,WETH,pls do not buy,PLSNO,0xe850520e4b6a0cddfbc82572fa93d0debe9a5955,pls do not buy,PLSNO,3,0x6b994e9321459ebf6906386efc434973cb6ef173,3,1000.0,2.88e-14,1.0,3.5e-17,1600899534,2020-09-23 22:18,1,1,1,0,223,402,1,0,402,burn,1600899534,2020-09-23 22:18,1.1,3.5e-17,-1.0,0.11166666666666666h,fix
2020-09-23,0xc3b1cacb9a3c4a54f135089f486a8860b06390a8,Wrapped Ether,WETH,pls do not buy,PLSNO,0xec3846ae2d39396f0f756baaba63c7770add22c6,pls do not buy,PLSNO,3,0x6b994e9321459ebf6906386efc434973cb6ef173,3,1000.0,2.88e-14,1.0,3.5e-17,1600899517,2020-09-23 22:18,1,1,1,0,223,385,1,0,385,burn,1600899517,2020-09-23 22:18,1.1,3.5e-17,-1.0,0.10694444444444444h,fix
