createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
2020-10-22,0xcd43530b115b8249e969a5bd21bee9303d1af4e9,Wrapped Ether,WETH,XDOT DEFI,XDOT,0xd7eda5f1fd1f48534317f82496b0f95db3645346,XDOT DEFI,XDOT,19,0xecdf0206bec0cbd2294d38cff1c34730d587a3ec,19,1000.0,2.18e-14,2.0,4.7e-17,1603391885,2020-10-22 18:38,1,17,1,0,1801,15331,8,9,15331,burn,1603391885,2020-10-22 18:38,2.06675787,4.7e-17,-1.0,4.258611111111111h,fix
2020-10-22,0xb352f10ffcfad8abca6eceaf8ea62c76adcc9b82,Jin Ping   Yi   Zu,JPYZ,Wrapped Ether,WETH,0xb0fa42bce71cfb710534fe51db8c37204cbfa58c,Jin Ping   Yi   Zu,JPYZ,19,0x1f4169c4897634dc67e1f1bd083cefdb1628f17b,19,100000.0,7.22e-14,10.0,1.4e-17,1603364703,2020-10-22 11:05,1,17,1,0,1052,16487,14,3,16487,burn,1603364703,2020-10-22 11:05,13.86406953,1.4e-17,-1.0,4.579722222222222h,fix
2020-10-22,0x005bcd033f08333d11f5ce6f6ee211cdc5d58332,tg.me/whyENOKIwhy,yENOKI,Wrapped Ether,WETH,0x4731ba414838651b4093ff1faba8078a737f81c6,tg.me/whyENOKIwhy,yENOKI,20,0x7db04fa7f108ab9bfedb138f7c87d254059447bc,20,95000000.0,1.0,1.0,2.27e-10,1603330821,2020-10-22 1:40,1,18,1,0,166,356,11,7,356,burn,1603330821,2020-10-22 1:40,2.215440641,2.27e-10,-1.0,0.09888888888888889h,fix
2020-10-22,0x2458c80e2bea98685b42baad811133dba6b26030,Trident.Finance,TRIFI,Wrapped Ether,WETH,0x2a3a30f1f2167ab6ed45a5adb58d7a073dfaa416,Trident.Finance,TRIFI,20,0xce54334357487e1e27290c22aa1fcec2ee8d22a4,20,600.0,3.627073722,9.0,0.0135,1603356986,2020-10-22 8:56,1,18,1,0,4509,28876,9,9,31920,burn,1603353942,2020-10-22 8:05,9.048913443,0.02714674,-0.997,8.02111111111111h,fix
2020-10-22,0x50c2e8b8afa20ad278784d4823b848aeba1b64a3,NEW FINANCE TOEKEN,NFT,Wrapped Ether,WETH,0x06a2c00887866b45de1f8f2263df74e4d8815dfc,NEW FINANCE TOEKEN,NFT,20,0xe997b7c3fcdcdff85aec74f0ba3d2fe05f825b64,20,25000.0,4.95e-14,10.0,2.1e-17,1603440800,2020-10-23 8:13,1,18,1,0,709,39255,9,9,39255,burn,1603440800,2020-10-23 8:13,10.12263529,2.1e-17,-1.0,10.904166666666667h,fix
2020-10-22,0x6e40f533a91af12f3875b2f378c4293c97348a8d,Humpback.finance,HUMP,Wrapped Ether,WETH,0xa80b9b2c7cb71d0769926ee67dc256b8e697d90d,Humpback.finance,HUMP,20,0x00902c565b523c1040b0822771a22dd5905f64b5,20,10000.0,1.37e-14,44.0,7.4e-17,1603425439,2020-10-23 3:57,1,18,1,0,2793,23324,14,4,23324,burn,1603425439,2020-10-23 3:57,48.43436117,7.4e-17,-1.0,6.478888888888889h,fix
2020-10-22,0xc1d941a0728cf109440ac451b7e22780a7c55587,LEAD,LDT,Wrapped Ether,WETH,0x4054fa7a5032984863279080ff064b3bfe351aa9,LEAD,LDT,21,0xf0c4985a2acb86a80bf18eaf55141d71ba75ff3e,21,475.0,5.9e-15,9.5,1.71e-16,1603387912,2020-10-22 17:31,1,19,1,0,261,975,12,7,975,burn,1603387912,2020-10-22 17:31,11.4427963,1.71e-16,-1.0,0.2708333333333333h,fix
2020-10-22,0x4181ba6ac9ac5ae21aec616d30029c3b3622d051,CertiK,CTK,Wrapped Ether,WETH,0xaae4a25dc551b89b183f3876d2b2537be3b063df,CertiK,CTK,21,0x7ef082b2a67a4983890d23e7f334cd84f8d2ac85,21,300000.0,2.34e-14,100.0,4.3e-17,1603434205,2020-10-23 6:23,1,19,1,0,10471,79541,19,0,79541,burn,1603434205,2020-10-23 6:23,234.628,4.3e-17,-1.0,22.094722222222224h,fix
2020-10-22,0xd8034dbc999e918b01b862e9965081c370543316,MOONSHOT VAULT,MOONV,Wrapped Ether,WETH,0x559de7a749c148d715bee0b7f93b2761a440ffeb,MOONSHOT VAULT,MOONV,22,0xbb8d53d35fa8e01bc60135f8e72d292847d62afc,22,15000.0,24.73966035,13.0,0.0328,1603392507,2020-10-22 18:48,1,20,1,0,877,2674,18,2,2674,burn,1603392507,2020-10-22 18:48,16.0756117,0.032763683,-0.997961901,0.7427777777777778h,fix
2020-10-22,0xdca2e3de36f68e716f937d991ded452a94f175f4,YORE,YORE,Wrapped Ether,WETH,0xa2df59589b10518795328db551099213a9bfc4d4,YORE,YORE,22,0x3585a10368fb2bc94c47ef293e5370c40cb1c988,22,3000.0,7.49e-15,30.0,1.34e-16,1603354985,2020-10-22 8:23,1,20,1,0,2157,5787,14,6,5787,burn,1603354985,2020-10-22 8:23,40.09473691,1.34e-16,-1.0,1.6075h,fix
2020-10-22,0xa58d08d64b7f32a4bb507366c7cf29dd7623bdeb,liquidcore.finance,Lcore,Wrapped Ether,WETH,0x12998489694ed28b56becaa256d5fae409452f2d,liquidcore.finance,Lcore,22,0xe6a8285a02c28e38eacdcba257c105392b2862ca,22,100000.0,3.01e-14,80.0,3.4e-17,1603342501,2020-10-22 4:55,1,20,1,0,1315,4979,14,6,4979,burn,1603342501,2020-10-22 4:55,94.01140707,3.4e-17,-1.0,1.3830555555555555h,fix
2020-10-22,0x07e65a979417bbbd9cb4da8898e058209ec92afb,FINMINITY.Finance,FMT,Wrapped Ether,WETH,0x66513cdb83686612d837f705350248c12eec72f5,FINMINITY.Finance,FMT,22,0x331d3622b0bb0098bac3178edd6303d091a8a8bb,22,6370000.0,6.35e-14,1300.0,1.7e-17,1604383249,2020-11-03 6:00,2,18,2,497945,55853,499106,14,4,997262,burn,1603386937,2020-10-22 17:15,1304.08099,1.5e-17,-1.0,0.2638888888888889h,fix
2020-10-22,0x733291e85f40f56e76d5434dc2626e79c7d38bc5,Wrapped Ether,WETH,gek.finance,GEK,0xd5897730fb34e368f41e13fe25dcf3bf64c063d3,gek.finance,GEK,23,0xcf2171ba038b2451548a67aaa566c2c7c3b40bcd,23,1999.0,1e-08,40.0,2.05e-11,1603382092,2020-10-22 15:54,1,21,1,0,739,1248,14,7,1248,burn,1603382092,2020-10-22 15:54,58.0994828,2.05e-11,-1.0,0.3466666666666667h,fix
2020-10-22,0xfab2e658563f64d691ae69b532bcf5623ea7e40b,BooBank,BOOB,Wrapped Ether,WETH,0x601a851375a5c551f93b443f8310ba50175a4f4e,BooBank,BOOB,23,0xc8f38d9f5e4fe64a8ba79bda6a10c6f7da5eebcd,23,10000.0,8.81e-15,70.0,1.14e-16,1603415545,2020-10-23 1:12,1,21,1,0,4767,55511,17,4,55511,burn,1603415545,2020-10-23 1:12,95.06633772,1.14e-16,-1.0,15.419722222222223h,fix
2020-10-22,0xf4d1335fb940d36b5b94f4ae76770f3dc8e09dfd,TenSpeed.finance,TENS,Wrapped Ether,WETH,0x48c8f99bfa4b7fd4f8bf79549949c52b894cf3ff,TenSpeed.finance,TENS,23,0x13295180e7f6ddd5e3a8a8ba10a036f7c9b87652,23,5000.0,4.71e-15,100.0,2.13e-16,1603368009,2020-10-22 12:00,1,21,1,0,1613,35216,19,2,35216,burn,1603368009,2020-10-22 12:00,150.281393,2.13e-16,-1.0,9.782222222222222h,fix
2020-10-22,0xd528a99dcdd722ccbcfa49be428021bc396eeba6,Keep3r,KPR,Wrapped Ether,WETH,0x4572055e85b4286a0d7a7cbd746ee9c05f427c8a,Keep3r,KPR,24,0xa2a3e61a38c41484a9dc1de2e81577694f9fe331,24,100.0,100000039.1,1.5,1.51e-06,1603414699,2020-10-23 0:58,1,23,0,0,3536,0,22,1,41553,swap,1603414699,2020-10-23 0:58,4.448746203,1.51e-06,-0.999999661,11.5425h,fix
2020-10-22,0x4f4818ac8fbecfccd0b32890be852d667da725d0,Wrapped Ether,WETH,YFPRO FINANCE,YFPRO,0xe4d5b08ea77661b18eae039a0a8bcc4682f3aee0,YFPRO FINANCE,YFPRO,24,0x637e21ac11f0e0cf95d926d6bd2737b059a2858a,24,100.0,1.68e-15,23.0,5.96e-16,1603373348,2020-10-22 13:29,1,22,1,0,428,2176,17,5,2176,burn,1603373348,2020-10-22 13:29,28.56400758,5.96e-16,-1.0,0.6044444444444445h,fix
2020-10-22,0x293c3420121bc13eaba67ba8dbeb630f1691240f,PRIB,PRIB,Wrapped Ether,WETH,0x2a67e1b3b23427f4d2961b6739b5df89c8e8b1a5,PRIB,PRIB,24,0x3585a10368fb2bc94c47ef293e5370c40cb1c988,24,8000.0,8.19e-15,100.0,1.23e-16,1603379125,2020-10-22 15:05,1,22,1,0,1804,9330,21,1,9330,burn,1603379125,2020-10-22 15:05,109.3136897,1.23e-16,-1.0,2.591666666666667h,fix
2020-10-22,0x88be306edf21c57ac0f59452b4d3d9ab01ec02d3,Wrapped Ether,WETH,GORE,GORE,0xf345e95b72eac48349a20abd67a135b06c17f632,GORE,GORE,24,0x48ea99de657ff9cb7dd9b9ac777b3ecd18c038d5,24,8000.0,8.41e-15,100.0,1.19e-16,1603390807,2020-10-22 18:20,1,22,1,0,902,2345,14,8,2345,burn,1603390807,2020-10-22 18:20,106.3395976,1.19e-16,-1.0,0.6513888888888889h,fix
2020-10-22,0x3b0d0881096149c5cafd7fb612e8b121e9e3d551,Solo Taken,STK,Wrapped Ether,WETH,0x430e7569f0f54eb6ac3d40ade25f3596b2910f0c,Solo Taken,STK,25,0xa343b7c4335d2627bc356d003492bd4eabbb5889,25,60000.0,1.16e-13,1.0,9e-18,1603424146,2020-10-23 3:35,1,23,1,0,12356,94813,22,1,94813,burn,1603424146,2020-10-23 3:35,2.11016554,9e-18,-1.0,26.336944444444445h,fix
2020-10-22,0x76b3d123e23b18c0c236940ade61527ef7b1012d,Wrapped Ether,WETH,Dalio Network,DALIO,0xecc63811a30725701fe42139c2049b95cf601e38,Dalio Network,DALIO,25,0xab1b23d3298af14036b82808f8b9f7f29eecac19,25,200000.0,1.42e-14,20.0,7.1e-17,1603738440,2020-10-26 18:54,1,22,2,0,61959,342126,21,1,388195,burn,1603738440,2020-10-26 18:54,35.3551993,7.1e-17,-1.0,107.83194444444445h,fix
2020-10-22,0xa77fe0d9796504f65206a9a208a8f29f7a81d1be,BurningFarm,BARM,Wrapped Ether,WETH,0x7382717194fc007739a63264b825cda01c9900e3,BurningFarm,BARM,26,0x77f396f3bfde156f7c509ba4b3af48255200ef38,26,38800.0,5.92e-14,5.0,1.7e-17,1603406622,2020-10-22 22:43,1,24,1,0,249,472,18,6,472,burn,1603406622,2020-10-22 22:43,7.48244926,1.7e-17,-1.0,0.13111111111111112h,fix
2020-10-22,0xa4e4df3552369d46034a0668b88dd5abf3725589,Casino Royale Crypto,CRC,Wrapped Ether,WETH,0x75d748bb9a6bede4cf1dcec32c89355fbc8df702,Casino Royale Crypto,CRC,26,0xa67d2f1ca12d6280b62fe9d012836fd43f01b440,26,95.0,5.835691212,9.0,0.00133,1603375763,2020-10-22 14:09,1,24,1,0,2720,6899,12,12,14303,burn,1603368359,2020-10-22 12:05,9.089484174,0.027268453,-0.997,1.916388888888889h,fix
2020-10-22,0x2c85ad78f947533d71cc967947ba61a04b6774f3,BIT DAO,BDAO,Wrapped Ether,WETH,0x572de1b98833ea5ca2e7e5dd2bd2416054f2c6de,BIT DAO,BDAO,26,0xd600bd5558abbddf8c26df00731c75a78ec9adc1,26,21000.0,28.64084236,20.0,0.0385,1603360334,2020-10-22 9:52,1,24,1,0,1312,4469,22,2,4469,burn,1603360334,2020-10-22 9:52,23.77262743,0.038516059,-0.998379815,1.2413888888888889h,fix
2020-10-22,0x58c7248117359cc6e3bacb22e208f49036dee241,Wrapped Ether,WETH,Origami Network,ORI,0xd2fa8f92ea72abb35dbd6deca57173d22db2ba49,Origami Network,ORI,27,0xb692dd4601d26712c3d6ce2e2cdce077989486bd,27,2000.0,3.47e-13,1.0,4e-18,1625308394,2021-07-03 10:33,2,23,2,1088658,13895505,10967203,10,13,21933197,burn,1603376407,2020-10-22 14:20,0.508409912,1.2e-17,-1.0,0.33611111111111114h,fix
2020-10-22,0x679cfb6dbe67d1155a90c410078c61a41abf4080,Wrapped Ether,WETH,Repel Core,REPEL,0xcab1a9e1385060c94f23f44f3809347a5814485e,Repel Core,REPEL,27,0x4882834557f6d2fbcd40daeab729f94b3b48f11c,27,16000.0,316.590342,3.6,0.00658,1603348316,2020-10-22 6:31,1,25,1,0,662,1401,17,8,1548,burn,1603348169,2020-10-22 6:29,5.115684911,0.030648068,-0.994009,0.38916666666666666h,fix
2020-10-22,0x6601db7bf89e65795617662c72cca30b42617999,Wrapped Ether,WETH,CWV Chain,CWV,0xed494c9e2f8e34e53bdd0ea9b4d80305cb15c5c2,CWV Chain,CWV,31,0xb844679265b3ff140199f31d4d8219c2dbad05e6,27,1333333.0,1.23e-12,5.0,1e-18,1612701309,2021-02-07 12:35,2,24,1,39430,1600389,9335466,7,17,9335466,burn,1612701309,2021-02-07 12:35,5.351426725,1e-18,-1.0,2593.185h,fix
2020-10-22,0xea5cb6a60490cfc830670af9f0c6ab1f163c190d,BullCome.Finance,BCF,Wrapped Ether,WETH,0x243d24037a5f0be8da7917e085cc0988e6da7ff7,BullCome.Finance,BCF,27,0x7458a881e51872fadb1588aca3212ff4279ef39d,27,25000.0,5.49e-15,700.0,1.83e-16,1603392195,2020-10-22 18:43,1,25,1,0,2179,8584,22,3,8584,burn,1603392195,2020-10-22 18:43,762.6603831,1.83e-16,-1.0,2.3844444444444446h,fix
2020-10-22,0xf038f7a79712df61143654705f9dd9fab037442d,Oracle,ORA,Wrapped Ether,WETH,0x1e1381603817e1f2ab8f1741735acf29e62d0f19,Oracle,ORA,28,0x6734cac696df543b15c53275cf44b176069508ac,28,1000.0,2.28e-14,10.0,4.5e-17,1603971006,2020-10-29 11:30,3,22,3,2909,53753,290715,6,16,613614,burn,1603971006,2020-10-29 11:30,2.741261171,4.5e-17,-1.0,170.44833333333332h,fix
2020-10-22,0xbdf9a96e8d125750616c7dc29bd450931b167e81,ORBICITY,ORBICITY,Wrapped Ether,WETH,0x3c723b78295d6939e9aae9a6aa2c9064a349e96b,ORBICITY,ORBICITY,28,0x1638e7dd387102ac3f8aa022caa0cf470fb1368e,28,1000.0,1.62e-15,25.0,6.21e-16,1603390564,2020-10-22 18:16,1,26,1,0,923,3981,24,2,3981,burn,1603390564,2020-10-22 18:16,98.17263311,6.21e-16,-1.0,1.1058333333333332h,fix
2020-10-22,0x002e5aa23751eca86ec1ce516c6ac67983464125,xBAN,XBAN,Wrapped Ether,WETH,0x044ac47a7270878a17b56c6baadd485fb6200e72,xBAN,XBAN,28,0x3585a10368fb2bc94c47ef293e5370c40cb1c988,28,8000.0,8.06e-15,100.0,1.25e-16,1603378955,2020-10-22 15:02,1,26,1,0,1924,21559,23,3,21559,burn,1603378955,2020-10-22 15:02,111.0306737,1.25e-16,-1.0,5.988611111111111h,fix
2020-10-22,0x90227f73dec67dd4d22a7a7b792089c0e6d17db4,Tic  Tac   Cion,TTC,Wrapped Ether,WETH,0x2a385a63ca7a4b653f07cd25f39929c8548ab3ba,Tic  Tac   Cion,TTC,29,0x1f4169c4897634dc67e1f1bd083cefdb1628f17b,29,100000.0,5.66e-14,10.0,1.8e-17,1603347528,2020-10-22 6:18,1,27,1,0,1185,4201,21,6,4201,burn,1603347528,2020-10-22 6:18,17.7366548,1.8e-17,-1.0,1.1669444444444443h,fix
2020-10-22,0xf0c14a89b7a37e06ed1f767f53f10b5869a5f489,Summit  Coin,SMC,Wrapped Ether,WETH,0x0d8ca88ea50851eb7dec2be9402d2efea7eca634,Summit  Coin,SMC,30,0x1f4169c4897634dc67e1f1bd083cefdb1628f17b,30,100000.0,1e-18,10.0,0.05,1635235398,2021-10-26 8:03,1,28,1,0,1141150,4520,23,5,31906015,burn,1603333903,2020-10-22 2:31,21.98186653,2.2e-17,-1.0,1.2555555555555555h,fix
2020-10-22,0xfb89950d9c83bb3613c77f01fdb176ec4c4e7e27,Wrapped Ether,WETH,Come To Coin,CTCN,0xe3e2c9e131e469c4e9579e3f0df5f6d52ba3a2c2,Come To Coin,CTCN,30,0x1f4169c4897634dc67e1f1bd083cefdb1628f17b,30,100000.0,4.94e-14,10.0,2.1e-17,1603341791,2020-10-22 4:43,1,28,1,0,1216,6986,22,6,6986,burn,1603341791,2020-10-22 4:43,20.32360925,2.1e-17,-1.0,1.9405555555555556h,fix
2020-10-22,0xbfe3293e5a494d594c3a06ed12b06a5c093f084e,Crackfinance,CRACK,Wrapped Ether,WETH,0x055aaa58cee18bef87a4d890bd08f5633bd10f72,Crackfinance,CRACK,32,0xccbd6e6b6d69d607493e2232ed8f1220703942af,32,84.0,9880000000000.0,1.0,8.64e-12,1603398271,2020-10-22 20:24,1,31,0,0,991,0,24,7,15205,swap,1603386150,2020-10-22 17:02,2.889882976,8.54e-12,-1.0,0.8566666666666667h,fix
2020-10-22,0xe43cf1515298ea5970bd146cd323466b20a669dc,Wrapped Ether,WETH,F BANKS,FBANKS,0xdb304f0778f72d6ea7f4c801d9d0aec7c82ed969,F BANKS,FBANKS,32,0x6e4e8e29ac7640a6c8862c127727eb10c3b4dc43,32,4884.0,75.11289207,1.0,1e-18,1603411835,2020-10-23 0:10,1,30,1,0,471,740,20,10,1313,burn,1603411262,2020-10-23 0:01,1.756422194,2.6e-17,-1.0,0.20555555555555555h,fix
2020-10-22,0xe9229b0dd3d9f1f4059c760e71f70202ac2e3dba,Wrapped Ether,WETH,The Bank Protocol,BANK,0xcbe5e67513189807f61415e2bcf9707a6f0ec25c,The Bank Protocol,BANK,34,0xccbd6e6b6d69d607493e2232ed8f1220703942af,34,5000.0,9810000000000.0,1.0,5.18e-10,1603396805,2020-10-22 20:00,1,33,0,0,2642,0,25,8,20048,swap,1603386223,2020-10-22 17:03,2.988687371,5.08e-10,-1.0,2.6294444444444443h,fix
2020-10-22,0x57a6ee4672652e4d371df9598507b82012492bcb,ONE,ONE,Wrapped Ether,WETH,0xbf8130afab7a778117fc4297b3311ba13fc1213c,ONE,ONE,34,0x66ed938297b91f27625eacd24c4ac291463209ee,34,9000.0,4.3e-15,400.0,2.33e-16,1603384476,2020-10-22 16:34,1,32,1,0,312,914,24,8,914,burn,1603384476,2020-10-22 16:34,441.1288522,2.33e-16,-1.0,0.2538888888888889h,fix
2020-10-22,0x6ea1d812ce6b9765e9d0118c2119feae8f12b77f,Wrapped Ether,WETH,miniCORE.finance,miCORE,0xfbb4561381ccfab4de5b9961ebaa6c78c12cb952,miniCORE.finance,miCORE,35,0x56905f636dbb652ecf8cbba05e637268e21f3a37,35,950.0,2.91e-14,15.0,3.7e-17,1603338970,2020-10-22 3:56,2,31,2,329,325,654,25,6,764,burn,1603338751,2020-10-22 3:52,22.24808485,1.87e-16,-1.0,0.15138888888888888h,fix
2020-10-22,0xedb15d8e59744bb501a2178fec71db9c95513cbb,Certik,CTK,Wrapped Ether,WETH,0x76aa9b4899f3f3aae6add3f3525bba13a834ef4d,Certik,CTK,35,0x527602054834714d41def46862f476c68ac43da7,35,1000000.0,4.15e-14,30.0,2.5e-17,1604119587,2020-10-31 4:46,1,33,1,0,57849,765865,32,1,765865,burn,1604119587,2020-10-31 4:46,132.5007868,2.5e-17,-1.0,212.74027777777778h,fix
2020-10-22,0xa0957e18d05f853a55190d35a9f63029ea7874c5,Wrapped Ether,WETH,sixCORE,sCORE,0xffb12fa95e5e16ab00ed20026d62e07fe4c4e1cc,sixCORE,sCORE,36,0xce7cf36d9b8bcacd4c80024a10aadd8f7d1173a2,36,10000.0,100000000000.0,10.0,1.01e-06,1603415832,2020-10-23 1:17,1,35,0,0,3357,0,34,1,31511,swap,1603415832,2020-10-23 1:17,20.32923001,1.01e-06,-0.999999951,8.753055555555555h,fix
2020-10-22,0x82002976899f3b135dc01c356d2a9f192daa2f6e,skyday.finance,SKYDAY,Wrapped Ether,WETH,0xb6c927a63f88d8a7f0bcd9ab9ae6b3136bf471fc,skyday.finance,SKYDAY,36,0xd39ce54ab3a5cc12350f2da37f698e647ab36795,36,1000.0,1e-08,50.0,2.51e-11,1603370568,2020-10-22 12:42,1,34,1,0,1731,3141,21,13,3141,burn,1603370568,2020-10-22 12:42,56.22450407,2.51e-11,-1.0,0.8725h,fix
2020-10-22,0xdc3532ee18807ad4d3539671b6aa752444c0a44a,ANTI DAO,ADAO,Wrapped Ether,WETH,0x7604414d8f2185db9aa757280900fe245b5236b0,ANTI DAO,ADAO,37,0x13357bb1d7446387a62ab300c6b15ef5dde3b86e,37,21000.0,29.28047677,15.5,0.0377,1603350002,2020-10-22 7:00,1,35,1,0,1200,3627,29,6,3627,burn,1603350002,2020-10-22 7:00,20.49141383,0.037712535,-0.998159593,1.0075h,fix
2020-10-22,0xbf7517a5a2ce1792b321a60d4d3ec649053322e8,MONSTER CHAIN,MONSC,Wrapped Ether,WETH,0x8aad244f0b3837d8bf9cc66a7682d26292f26ed6,MONSTER CHAIN,MONSC,38,0xa638f79d5e1eebcc91119b2162a836dd2a7b1223,38,11000.0,16.57416685,20.0,0.0666,1603385203,2020-10-22 16:46,1,36,1,0,883,2852,34,2,2852,burn,1603385203,2020-10-22 16:46,29.75415505,0.066607875,-0.997761392,0.7922222222222223h,fix
2020-10-22,0x43cc4407c75d3cbcea971a8ee9ace72de6a948e8,His   Token,HIS,Wrapped Ether,WETH,0x3559ac6e70c200dc04c769adbe9decc9b6e96465,His   Token,HIS,40,0x7af0f3e99a30b682d61c07be19c5874fb80e3832,40,400000.0,4.84e-14,80.0,2.1e-17,1603350073,2020-10-22 7:01,1,38,1,0,1436,11689,33,5,11689,burn,1603350073,2020-10-22 7:01,116.9142972,2.1e-17,-1.0,3.2469444444444444h,fix
