createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
2021-05-18,0xab486b3596e23ef1a41661efb5b1ab60471687e7,Jedi Farm,yJEDI,Wrapped Ether,WETH,0xa63bdba9f458c8ded4849c8c5d9eaec9267fa8d0,Jedi Farm,yJEDI,22,0x99542433f4059f2c536f6a32378a266c52ae24b6,22,20000000000000.0,8.19e-10,30.0,1e-18,1621313947,2021-05-18 4:59,1,20,1,0,763,2826,13,7,2826,burn,1621313947,2021-05-18 4:59,29.91906303,1e-18,-1.0,0.785h,fix
2021-05-18,0xcf6559017a833fdc10693376219dfa3ca0d7fe9a,Wrapped Ether,WETH,SpaceX SHIB,XSHIB,0xd67bada367d8e6c0247f5c67a3351d0a7a8440a9,SpaceX SHIB,XSHIB,22,0xdf4bec766238ceb751e7883a55eeead67533b81e,22,950000000000.0,8.54e-11,60.0,1e-18,1621388829,2021-05-19 1:47,1,20,1,0,1252,33732,20,0,33732,burn,1621388829,2021-05-19 1:47,88.55368671,1e-18,-1.0,9.37h,fix
2021-05-18,0x5c50afdd2f3e52d63797111eb4ca9d05ec2f7e9c,COShu Inu,COSHU,Wrapped Ether,WETH,0xaa83de9aeab6b98e1c562a82264dadb698328a06,COShu Inu,COSHU,23,0x8678d22bc2953aaa3f496a037c76c2d72d8636b6,23,500000000000000.0,6.8e-09,10.0,1e-18,1621335849,2021-05-18 11:04,1,21,1,0,532,1417,15,6,1417,burn,1621335849,2021-05-18 11:04,10.41275378,1e-18,-1.0,0.39361111111111113h,fix
2021-05-18,0x5dee676b4ba161937683a30ae609148029b893bf,GyShu Inu,GYSHU,Wrapped Ether,WETH,0x43c3d303aff0f9204cc670d6584895c24f68210e,GyShu Inu,GYSHU,23,0xf9d046f0bc42e9909b699665a37e53ad19368357,23,500000000000000.0,5.02e-09,10.0,1e-18,1621369779,2021-05-18 20:29,1,21,1,0,872,2761,17,4,2761,burn,1621369779,2021-05-18 20:29,14.10359303,1e-18,-1.0,0.7669444444444444h,fix
2021-05-18,0x80dc6ecdd27b17437623a0fe86fdd5ae7d265d62,Wrapped Ether,WETH,PayPal,PAYPAL,0xec1adfb876fa4e1220a42ec6609963c4bba1199d,PayPal,PAYPAL,24,0x4f484e0715d07130983932e6b6c0cda771be1757,24,500000000000000.0,7.51e-09,5.0,1e-18,1621379387,2021-05-18 23:09,1,22,1,0,688,2668,15,7,2668,burn,1621379387,2021-05-18 23:09,6.670248019,1e-18,-1.0,0.7411111111111112h,fix
2021-05-18,0xe09cb29bd7e2e37b9b6775bb3e11bfcf91481a0d,Wrapped Ether,WETH,Shiba Inu,SHIBAINU,0xcaf39fd707e98c27bed01694f91e98937ec1dee4,Shiba Inu,SHIBAINU,24,0xe85740d4b34f727e8cbc9d676d253a4fd736a239,24,1000000000000.0,2.15e-10,5.0,1e-18,1621378362,2021-05-18 22:52,1,22,1,0,573,3496,22,0,3496,burn,1621378362,2021-05-18 22:52,10.42993506,1e-18,-1.0,0.9711111111111111h,fix
2021-05-18,0x41abae03b9ab06d7cb7484c08b27f15fe5d0bd1f,CoinSwap,COINSWAP,Wrapped Ether,WETH,0x8d44232331916d016387aacef51d0e305042be95,CoinSwap,COINSWAP,25,0xe85740d4b34f727e8cbc9d676d253a4fd736a239,25,1000000000000.0,2.01e-10,4.0,1e-18,1621358361,2021-05-18 17:19,1,23,1,0,351,5446,22,1,5446,burn,1621358361,2021-05-18 17:19,9.998038831,1e-18,-1.0,1.5127777777777778h,fix
2021-05-18,0x635b84c7eac823e7f659763f4002194d9024a329,Rainbow Token,RNBO,Wrapped Ether,WETH,0x0b9a61648331d3bf850182626db85281b8043126,Rainbow Token,RNBO,26,0xa4e986e6fa4a4f3e254503693c692104b3efa121,26,1000000000000.0,8.29e-10,1.2,1e-18,1621576149,2021-05-21 5:49,1,24,1,0,19752,221055,15,9,221055,burn,1621576149,2021-05-21 5:49,1.327964539,1e-18,-1.0,61.40416666666667h,fix
2021-05-18,0x6e20db7d3c751f709f5fdeb5e05210c29238a875,Miso Token Launcher,MISO,Wrapped Ether,WETH,0x8244d8e3afd4e4b126c70ad56809d721c25f49d5,Miso Token Launcher,MISO,27,0xe85740d4b34f727e8cbc9d676d253a4fd736a239,27,1000000000000.0,2e-10,3.0,1e-18,1621351755,2021-05-18 15:29,1,25,1,0,504,32018,25,0,32018,burn,1621351755,2021-05-18 15:29,8.682435478,1e-18,-1.0,8.893888888888888h,fix
2021-05-18,0x5f135147148fa445bf83c319cab5144f18e0c6f9,BULL SHIBA INU,$BUSHIB,Wrapped Ether,WETH,0x8dffceb7429967f18e5ca5199652c8d84d848b3c,BULL SHIBA INU,$BUSHIB,28,0x431c24efe5ecd5d8870b3c0eeb0ac2cdfc919309,28,100000000.0,1.91e-12,17.0,1e-18,1621325395,2021-05-18 8:09,1,26,1,0,413,931,18,8,931,burn,1621325395,2021-05-18 8:09,21.64091843,1e-18,-1.0,0.2586111111111111h,fix
2021-05-18,0xe4849f7efcdd8e20138524c78cecb48f91ab7f78,FujiDoge,FDOGE,Wrapped Ether,WETH,0x9482d95d471999753f9f830fea554b15cf9e38de,FujiDoge,FDOGE,28,0xb36ff93dc13113985eb1bc4f882f17fa0ef3d8d8,28,500000000000000.0,5.08e-09,18.0,1e-18,1621358415,2021-05-18 17:20,1,26,1,0,790,3290,16,10,3290,burn,1621358415,2021-05-18 17:20,18.70336739,1e-18,-1.0,0.9138888888888889h,fix
2021-05-18,0x5232aa335d5765ca75f9267f49bc24ab3cae2d8f,Baby Shark,BSK,Wrapped Ether,WETH,0x1cb5ea5dae7bddeff9b05ed14a434522efbed73d,Baby Shark,BSK,28,0xdc97d9f6cf768a34fc4ca4c9c0e9aa385eea0fc4,28,50000000000.0,2.53e-11,34.0,1e-18,1621340049,2021-05-18 12:14,1,26,1,0,1089,3218,24,2,3218,burn,1621340049,2021-05-18 12:14,51.70923279,1e-18,-1.0,0.8938888888888888h,fix
2021-05-18,0x73e0fa284a86d1a8b4779a2abd00fea6aff66daa,Wrapped Ether,WETH,Lemonade,LEMONADE,0xdbf9ad72901918dbcea8caadd6d4a37ac3adc55e,Lemonade,LEMONADE,28,0xdc97d9f6cf768a34fc4ca4c9c0e9aa385eea0fc4,28,50000000000.0,2.14e-11,80.0,1e-18,1621343709,2021-05-18 13:15,1,26,1,0,973,2820,23,3,2820,burn,1621343709,2021-05-18 13:15,93.72977608,1e-18,-1.0,0.7833333333333333h,fix
2021-05-18,0x8070a5b53678ab5ee2d2b171d8deffe843aa73c9,DogeSwap,DOGESWAP,Wrapped Ether,WETH,0x53a64847711e3b32e6a9619d84bd7d86d9276c6d,DogeSwap,DOGESWAP,29,0xe85740d4b34f727e8cbc9d676d253a4fd736a239,29,1000000000000.0,1.67e-10,2.0,1e-18,1621351755,2021-05-18 15:29,1,27,1,0,650,33404,27,0,33404,burn,1621351755,2021-05-18 15:29,8.487928844,1e-18,-1.0,9.278888888888888h,fix
2021-05-18,0x65be06561cc4c7336fb3432ae234801a71abcaec,Vulpix Inu,VPI,Wrapped Ether,WETH,0x44c9151624ee771bdbad185a65dfe083fa68cc27,Vulpix Inu,VPI,29,0xdc97d9f6cf768a34fc4ca4c9c0e9aa385eea0fc4,29,50000000000.0,3.15e-11,21.0,1e-18,1621394038,2021-05-19 3:13,1,27,1,0,2499,24642,24,3,24642,burn,1621394038,2021-05-19 3:13,32.56565894,1e-18,-1.0,6.845h,fix
2021-05-18,0x8a2657b9eee08e311a5d456d1d5d1e1a9126c86d,Wrapped Ether,WETH,Efficient Shiba Inu,ESHIB,0xf596b58d27402b5ef17ce7b4b4ebd9c4abc934cf,Efficient Shiba Inu,ESHIB,30,0x298153460aba08fb5571bbe0eb2e54a29ff30edd,30,50000000000.0,9.85e-11,3.5,1e-18,1621302278,2021-05-18 1:44,1,28,1,0,342,1012,17,11,1012,burn,1621302278,2021-05-18 1:44,4.271828264,1e-18,-1.0,0.2811111111111111h,fix
2021-05-18,0x9d55f63100b2158efa0200c9b38ac127946f6847,Wrapped Ether,WETH,Bone Inu,BONE INU,0xfd3ebfa4b432d6d3aba840cc3dc1985f5c432ea0,Bone Inu,BONE INU,31,0xdc97d9f6cf768a34fc4ca4c9c0e9aa385eea0fc4,31,50000000000.0,2.84e-11,31.0,1e-18,1621335774,2021-05-18 11:02,1,29,1,0,1043,4059,26,3,4059,burn,1621335774,2021-05-18 11:02,43.93178759,1e-18,-1.0,1.1275h,fix
2021-05-18,0x81217509b09d840cc965951687d0cdc72bf639d5,Shiba Exchange,SHIBAex,Wrapped Ether,WETH,0x1c5c3c2da7d5a3d20348ff15ab1cac7b55d6a324,Shiba Exchange,SHIBAex,33,0x7b1404eefc64ccf80808b400c9741e4a3de2adf0,33,25000000000000.0,6.89e-10,52.0,1e-18,1621345225,2021-05-18 13:40,1,31,1,0,2132,12292,22,9,12292,burn,1621345225,2021-05-18 13:40,52.34680894,1e-18,-1.0,3.4144444444444444h,fix
2021-05-18,0xf0c3c62f4a3ce53e0219d88ed4f23f5f2257cde3,SafeAkita Inu,Safehita,Wrapped Ether,WETH,0x3ec96a1a876905bc1f3cf7b2bd55810029f4fda7,SafeAkita Inu,Safehita,34,0xfb2c2e7e01312b3ae8fcd14c55c65e5c25a54cab,34,300000000000.0,2.18e-10,25.0,1e-18,1622123910,2021-05-27 13:58,1,31,2,0,2904,402438,13,18,783895,burn,1621360997,2021-05-18 18:03,12.58153568,0.125815357,-0.99,5.828333333333333h,fix
2021-05-18,0xe0039dc6b7cf620d6ce6dc8171eab96c271ab540,Shib Mini,SHIBMINI,Wrapped Ether,WETH,0xa538d2e04e2dc210d839252dc88d6cd00878c75c,Shib Mini,SHIBMINI,35,0x2cfcbd233268c302996c767347eb45bec36fb08d,35,100000000000.0,3.03e-10,1.0,1e-18,1621364298,2021-05-18 18:58,1,33,1,0,483,2781,18,15,2781,burn,1621364298,2021-05-18 18:58,1.060403246,1e-18,-1.0,0.7725h,fix
2021-05-18,0x41fc7ee8b08f11619a999c5c1384cee618aef03b,Inu King,INU KING,Wrapped Ether,WETH,0x23166166e72ed08b034766b672e283821203bbf5,Inu King,INU KING,36,0xdc97d9f6cf768a34fc4ca4c9c0e9aa385eea0fc4,36,50000000000.0,2.39e-11,22.0,1e-18,1621386390,2021-05-19 1:06,1,34,1,0,1446,41625,32,2,41625,burn,1621386390,2021-05-19 1:06,43.97284048,1e-18,-1.0,11.5625h,fix
2021-05-18,0x1996f4f04af1ef51318fc16e8fff3780c51a8286,Humbl Financial,HMBL,Wrapped Ether,WETH,0x34d254aeb92e4e55d2e42e8d48ad5ca452ab723e,Humbl Financial,HMBL,37,0xb3c04eda30f0deda9a191c444cfd033d9059abd5,37,200000000000.0,960.2902,8.0,1e-18,1621361678,2021-05-18 18:14,1,35,1,0,4492,17103,21,14,18824,burn,1621359957,2021-05-18 17:45,9.511400103,1e-18,-1.0,4.7508333333333335h,fix
2021-05-18,0x4ef9fdc711e68503c547def84630650eae2ac6a1,Wrapped Ether,WETH,Elon Inu,ELONINU,0xcb2b303d26768114f40f653eb61d915f09fe617b,Elon Inu,ELONINU,38,0xe85740d4b34f727e8cbc9d676d253a4fd736a239,38,1000000000000.0,1.26e-10,3.0,1e-18,1621374662,2021-05-18 21:51,1,36,1,0,773,4619,34,2,4619,burn,1621374662,2021-05-18 21:51,13.77430668,1e-18,-1.0,1.2830555555555556h,fix
2021-05-18,0x7880134f8f2e6efe6528708d428f485b78f4a498,Wrapped Ether,WETH,Wolfie,WOLF,0xe0b441fd240edf9335b73f6e9bbae1397fb59841,Wolfie,WOLF,42,0xe85740d4b34f727e8cbc9d676d253a4fd736a239,42,1000000000000.0,1.59e-10,3.0,1e-18,1621304592,2021-05-18 2:23,1,40,1,0,796,4418,37,3,4418,burn,1621304592,2021-05-18 2:23,10.91718518,1e-18,-1.0,1.2272222222222222h,fix
2021-05-18,0xeac22bbe67e429b2b7743a2a68adec238b41a4f9,Elona Rhoades,LONAR,Wrapped Ether,WETH,0x1d1a91519f9da6165b72f8c1b60fd2ebf3ca5c2e,Elona Rhoades,LONAR,42,0xbe587a207e5cc63ecd9b07100869335eab3adbae,42,500000000000000.0,7.84e-09,5.0,1e-18,1621324831,2021-05-18 8:00,1,40,1,0,2848,19931,25,15,19931,burn,1621324831,2021-05-18 8:00,6.41197685,1e-18,-1.0,5.536388888888889h,fix
2021-05-18,0x281312fac353f822968e649d52728bc3ebe3ae07,Akinata Inu,AKINATA,Wrapped Ether,WETH,0x313acef9bab0d502c78ff014037fbcdc597c7f05,Akinata Inu,AKINATA,42,0xcee31f0950dc8a6fae8a9884ac1a62dc44e4a808,42,50000000000000.0,675000000000.0,9.0,7.43e-13,1621371423,2021-05-18 20:57,1,40,1,0,179,377,27,13,448,burn,1621371352,2021-05-18 20:55,11.5203471,5.43e-13,-1.0,0.10472222222222222h,fix
2021-05-18,0x0633a1edf3f4f1c88c303404d03032003fecea23,Silicon Valley Entrepreneurs Token,SVET,Wrapped Ether,WETH,0x434ce605fc30c456c178b5b5842e54fe7c023633,Silicon Valley Entrepreneurs Token,SVET,43,0x22706af865a08cf9f919ccdce22f32f62d6f9cf5,43,166666.0,161701.5198,1.46,3.88,1634708379,2021-10-20 5:39,3,40,0,39418,2583768,0,27,13,13337845,,0,1970-01-01 0:00,0.0,0.0,,0.0h,FALSE
2021-05-18,0x9f87534708f75f73004e2a5345f8851d46d42aef,Akita XL,AKITAXL,Wrapped Ether,WETH,0x320a88cd24470aa4356b419bea6a1c9768cb600e,Akita XL,AKITAXL,43,0x2cfcbd233268c302996c767347eb45bec36fb08d,43,1000000000000.0,2.45e-10,15.0,1e-18,1621364407,2021-05-18 19:00,1,41,1,0,691,1857,26,15,1857,burn,1621364407,2021-05-18 19:00,15.81876611,1e-18,-1.0,0.5158333333333334h,fix
2021-05-18,0x9139200b32419ba0541345756c020cade4c2793c,Bull Finance,BULL,Wrapped Ether,WETH,0x13d72f6ddf1f71350e278e802d0b2a0a60d63fb2,Bull Finance,BULL,44,0x8d256601a3ce33e28ac6e5cfe91603d9b48c0bfa,44,150000000000.0,1625538570.0,4.0,0.0372,1621420394,2021-05-19 10:33,1,42,1,0,2362,7093,25,17,66580,burn,1621360907,2021-05-18 18:01,4.668340723,0.046683407,-0.99,1.9702777777777778h,fix
2021-05-18,0x18f09b3c23e779145e916bc12f1b681ae38167ea,Baby Shiba Inu,BSHI,Wrapped Ether,WETH,0x1f927ac0bed6db597ff175f3a855cc81488e702c,Baby Shiba Inu,BSHI,44,0xf597eff1bc075b9360de31e7a7e87c6c165fbd0e,44,300000000000.0,2.74e-10,15.0,1e-18,1622124899,2021-05-27 14:14,1,41,2,0,2677,410636,21,20,803427,burn,1621339318,2021-05-18 12:01,7.781539224,0.077815392,-0.99,4.957222222222223h,fix
2021-05-18,0xe6a6cb88f04906edfb2a0d8129db63196bb6378a,Wrapped Ether,WETH,Elon Leash,ELON LEASH,0xf42f614a5dd33918af47f1a8884be0287e336b1e,Elon Leash,ELON LEASH,44,0xdc97d9f6cf768a34fc4ca4c9c0e9aa385eea0fc4,44,50000000000.0,2.61e-11,31.0,1e-18,1621338246,2021-05-18 11:44,1,42,1,0,1523,30536,38,4,30536,burn,1621338246,2021-05-18 11:44,47.84670132,1e-18,-1.0,8.482222222222223h,fix
2021-05-18,0xef7f7bbef347d4d072da593784a362ed6e82c9d3,Ethermon.io ,EMON,Wrapped Ether,WETH,0xa065a9a3a20aa1f1db449b5a1c4574fda1f48ca2,Ethermon.io ,EMON,46,0x650fff84647be02dc0605366d2593763ec0d05b9,46,2200000.0,1.8e-13,47.0,6e-18,1621354869,2021-05-18 16:21,1,44,1,0,3912,15002,43,1,15002,burn,1621354869,2021-05-18 16:21,56.42099756,6e-18,-1.0,4.167222222222223h,fix
2021-05-18,0x263da287996a17c6351f1298f38dca51ca5f0ee2,Malamut,MALM,Wrapped Ether,WETH,0x46dcf6ffc858271aba4261e54f70d06fa7d0a3ef,Malamut,MALM,58,0x4ad91b6f667ad0ae1f036a6bdfa7aef983a46957,56,500000000000.0,1.0,2.0,5.89e-12,1625705878,2021-07-08 0:57,6,47,3,922257,175394,1847318,37,10,4363804,burn,1621357226,2021-05-18 17:00,10.15681677,4.33e-12,-1.0,4.208888888888889h,fix
2021-05-18,0xf5d85546b3ffbdaef8ec98aa471800ad136064f2,BABYAKITA,BABYAKITA,Wrapped Ether,WETH,0x053af07eb456ef11fcbea1209b218a732b1f25ba,BABYAKITA,BABYAKITA,56,0x2938492cd77e9cbdaaa6d21cf123fc13c2d75128,56,500000000000000.0,6.21e-10,10.0,1e-18,1621495337,2021-05-20 7:22,2,53,1,414,4782,174082,53,0,174082,burn,1621495337,2021-05-20 7:22,189.3730892,1e-18,-1.0,48.35611111111111h,fix
2021-05-18,0x400216818499bfb7edfe409d1458194f102e07fc,Shiba San,SHIBASAN,Wrapped Ether,WETH,0x0ff322acbcbdaea49abbbb9bd8acfb2d0e2a9fcb,Shiba San,SHIBASAN,57,0x38871bbb2a12c3b6fa873e9cdd4451399e73ba5c,57,480000000000000.0,3.9e-09,3.0,1e-18,1621495147,2021-05-20 7:19,1,55,1,0,10861,128588,43,12,128588,burn,1621495147,2021-05-20 7:19,9.821111747,1e-18,-1.0,35.71888888888889h,fix
2021-05-18,0xa67012e74a680ecf2a7193b40794424221f620ad,Yooshiku Inu,YSHU,Wrapped Ether,WETH,0xb70b014cb872bd269a951dbd2fa5e52b35fc1c53,Yooshiku Inu,YSHU,57,0x2fbb456084ab800ceeec69aeb211ab1da97d4a10,57,300000000000.0,5968029096.0,12.0,0.0607,1621339365,2021-05-18 12:02,1,55,1,0,2115,11699,27,28,11699,burn,1621339365,2021-05-18 12:02,6.068827139,0.060688271,-0.99,3.249722222222222h,fix
2021-05-18,0xccf950ae713519086dc2d1ae4b183c48c14aa662,Super Shiba Inu,SuperSHIB,Wrapped Ether,WETH,0xab01a8e7bf80907f67fca31ef1018ab0ea933fb3,Super Shiba Inu,SuperSHIB,58,0x33d809e6c6b49d130dea7a56487920a16ea08419,58,300000000000.0,13146781892.0,15.0,0.0602,1627345329,2021-07-27 0:22,2,54,2,846,800971,418926,28,26,6041958,burn,1621319696,2021-05-18 6:34,8.631243167,0.197853819,-0.977077019,4.534722222222222h,TRUE
2021-05-18,0xc019f76790f5c7674010130b9cb1f6a2c9908492,SpaceOdysseyDoge,SODOGE,Wrapped Ether,WETH,0x168453c14669ce4049cc9f5f6f7a51a13128e9f3,SpaceOdysseyDoge,SODOGE,59,0x71a078fd8039e1eb613b2386efdcff2390a5843f,59,500000000000000.0,5.1e-09,15.0,1e-18,1621330977,2021-05-18 9:42,1,57,1,0,767,1952,32,25,1952,burn,1621330977,2021-05-18 9:42,17.08859235,1e-18,-1.0,0.5422222222222223h,fix
2021-05-18,0x65d8285912247519c93cdd640994b61afb8e4aa1,MeowDoge,MEDOGE,Wrapped Ether,WETH,0x697cf215614aaabcfa7e0062a61d34111031146f,MeowDoge,MEDOGE,59,0xd7f8d13dffc69a31b414ea99af9b77a3775f5779,59,500000000000000.0,21600000000000.0,18.0,4.19e-07,1621323044,2021-05-18 7:30,2,56,1,1138,924,1586,38,18,2423,burn,1621322207,2021-05-18 7:16,26.3868045,1e-18,-1.0,0.44055555555555553h,fix
