,Unnamed: 0,createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,token00_creator_address
26837,26837,11308884,2020-11-22,0x4a6ee82e44333b5333d93810346bba72acd39594,3.48e-15,2.89e-16,5.78e-16,3.02e-13,0.0,150,3.48e-15,2.89e-16,0x1b481ac5e3d0afa2274ccb046bffb7ccc15e3f8b,Komet.Finance,KOMET,3.48e-15,150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1b481ac5e3d0afa2274ccb046bffb7ccc15e3f8b,Komet.Finance,KOMET,3.48e-15,150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x4602d3b15492a492934b64e1886508cf595d95da
26838,26838,11308758,2020-11-22,0x3b2c87af6cae3e04d98603f7a705f727ccac9364,972.4024809,0.006444025,0.006444025,18.41183053,1.687697174,600,972.4024809,0.006444025,0x90e6e082b0aa4bf6afba0d11163d920a534ebae4,Defiance,DEF,972.4024809,600,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x90e6e082b0aa4bf6afba0d11163d920a534ebae4,Defiance,DEF,972.4024809,600,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x69079912350b1eaaf1cd5e69b40a4858d47a5ebc
26839,26839,11308738,2020-11-22,0xe9eac1e2db036898a21eaf6854b4cdf8a0f22d89,3.16e-13,4e-18,8e-18,4.69e-15,0.0,2,3.16e-13,4e-18,0xb848b166103a2db844c4544d34149cb82af16c77,YqOZUE Token,YqOZUE,3.16e-13,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb848b166103a2db844c4544d34149cb82af16c77,YqOZUE Token,YqOZUE,3.16e-13,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc4490af836dbe98395d6a43ba380f175be5cbd6d
26840,26840,11308700,2020-11-22,0xa9bd4e2d4be9d4ee4d52f1355c3f32ac31f06e80,1.864451405,0.069129001,0.069129001,38.55400702,0.358294518,14,1.864451405,0.069129001,0xa42eec7ba2d195d923840adb68819edbe93459ec,DeXchange,DXC,1.864451405,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xa42eec7ba2d195d923840adb68819edbe93459ec,DeXchange,DXC,1.864451405,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x78d2dec555571eeb49714300cd3e6f7cade39284
26841,26841,11308666,2020-11-22,0x4eb3d116dd687072dbd1e5ad85ae7d707c251a5d,10000.0,0.01,0.01,5.299196978,0.0001,1,10000.0,0.01,0xa903d8648d752ea5419f7c95dfc1e6dc60c4aef6,test.hxy.finance,testHXYF,10000.0,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xa903d8648d752ea5419f7c95dfc1e6dc60c4aef6,test.hxy.finance,testHXYF,10000.0,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x993e189a1b8b9d0d8259e09479add07c084b8e75
26842,26842,11308648,2020-11-22,0x5b2349df860d0da4b45a4b78091a76dbc7883915,1.44e-14,7e-17,1.4e-16,7.57e-14,0.0,12,1.44e-14,7e-17,0x97dab189acb6ad8659f77189d62a450d67a89e3c,COSMIC,CSM,1.44e-14,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x97dab189acb6ad8659f77189d62a450d67a89e3c,COSMIC,CSM,1.44e-14,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6252a15c706ac6d9e41311f53d925350ff6371d0
26843,26843,11308442,2020-11-22,0xeb78bcc0f5be637566db107a3735b9753ebc78b1,1.6e-17,6.57e-14,3.2e-17,1.8e-14,0.0,64,6.57e-14,1.6e-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xf65c076514d05dd974c8d6b9e66b04cf117ac567,DeFiBoX Token,DFB,6.57e-14,64,0xf65c076514d05dd974c8d6b9e66b04cf117ac567,DeFiBoX Token,DFB,6.57e-14,64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xf5acfbf3d16481abbd9322514e0240a2b26a3b04
26844,26844,11308355,2020-11-22,0x62c4d772492df926e6ea33df9af5ec08a0e7c6cc,233835.6839,27.07802207,54.15604414,187609.9884,2488.471258,597,233835.6839,27.07802207,0x6737fe98389ffb356f64ebb726aa1a92390d94fb,ZeroCarbon,ZCC,234536.4294,802,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6737fe98389ffb356f64ebb726aa1a92390d94fb,ZeroCarbon,ZCC,234536.4294,802,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1ef91464240bb6e0fde7a73e0a6f3843d3e07601
26845,26845,11308012,2020-11-22,0xb05f05542ae05c1c8acebed1ee90399249e2869d,0.01,1.09e-08,2.18e-08,1.16e-05,0.0,6,0.01,1.09e-08,0x6e929a8d41181e5457cfef5610e4931f221587c2,WATTFI,JWATT,0.01,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6e929a8d41181e5457cfef5610e4931f221587c2,WATTFI,JWATT,0.01,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb2a9909d10e716e8e6d4d954721b513a3d98be4c
26846,26846,11307919,2020-11-22,0xd8bab03b1a491c54166446318149970e221963d2,4.06e-15,2.47e-16,4.94e-16,2.88e-13,0.0,16,4.06e-15,2.47e-16,0x3bd0e11e485b313aa9c846ba69294a96badab781,dea.sg,DEP,4.06e-15,16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x3bd0e11e485b313aa9c846ba69294a96badab781,dea.sg,DEP,4.06e-15,16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x092b38219a00ceb0c2b5fa7fe40308c7a88148b7
26847,26847,11307834,2020-11-22,0x77a56a72ba60f1a1a2895cbc168a26e9818dd7d9,1.12e-13,9e-18,1.8e-17,9.92e-15,0.0,10,1.12e-13,9e-18,0x45ba1fc33973e708df693b4f5865b8172d324307,Giro Network,GIRO,1.12e-13,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x45ba1fc33973e708df693b4f5865b8172d324307,Giro Network,GIRO,1.12e-13,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x7cd79f51ccf90bea66f69a4ab9c6925169f3302b
26848,26848,11307697,2020-11-22,0x98721d0166210be3846a27194d7c18bf48bc86cb,2.98e-16,3.36e-15,5.96e-16,3.44e-13,0.0,14,3.36e-15,2.98e-16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xe8e66d9682bb27d9adaf5c7de8803f388192c4f6,XMON,XMON,3.36e-15,14,0xe8e66d9682bb27d9adaf5c7de8803f388192c4f6,XMON,XMON,3.36e-15,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xe3689b3187014f1abd874a84e237d0f8667caf11
26849,26849,11307644,2020-11-22,0xece0a7db6c4337a0e3d5999804056c8cf8bd3427,8.17e-14,1.3e-17,2.6e-17,1.37e-14,0.0,24,8.17e-14,1.3e-17,0x91497968a5e2de6263d3134de111a8cae2cfe165,Jeed Protocol,JEED,8.17e-14,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x91497968a5e2de6263d3134de111a8cae2cfe165,Jeed Protocol,JEED,8.17e-14,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc4f475abc2d46c0fa384e6be3d1c1b2c69fa93f2
26850,26850,11307467,2020-11-22,0x4712ea7553b005219b6ed899511f8ed26b39113a,4.4e-17,2.29e-14,8.8e-17,4.73e-14,0.0,26,2.29e-14,4.4e-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc550c1fa3dab72c27c12b911923cf285115705d8,Tomo.Finance,TOMO,2.29e-14,26,0xc550c1fa3dab72c27c12b911923cf285115705d8,Tomo.Finance,TOMO,2.29e-14,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6f788ac73ff300f39c954b2195046ced6f13379a
26851,26851,11307434,2020-11-22,0x51521b39578fcbe92f2f476c38dfdac1c86bfab1,3.17e-14,3.2e-17,3.2e-17,1.72e-14,0.0,5,3.17e-14,3.2e-17,0x601bfc70acb05b6962d0bf5c2454f3f394e7f91f,Robot,RB,3.17e-14,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x601bfc70acb05b6962d0bf5c2454f3f394e7f91f,Robot,RB,3.17e-14,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb7614924dff5990613e6cdbf205facb7c3adb8f4
26852,26852,11307355,2020-11-22,0x6defbb2f79d390fac7a266bb541ba3aa39121342,0.01,7.42e-09,1.48e-08,8.04e-06,0.0,12,0.01,7.42e-09,0xb5ebef6448f5fac9d2a73d815694e24eacef13e8,https://t.me/sal3rm,SAL3R,0.01,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb5ebef6448f5fac9d2a73d815694e24eacef13e8,https://t.me/sal3rm,SAL3R,0.01,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x7f8ee565d39270d4a757398701643e9d22a5fac8
26853,26853,11307341,2020-11-22,0x8ae735c9517f5b9cade5e814dfc86a5aa640542d,0.008936563,60874.49326,0.008936563,10.72847685,6.38e-06,1498,60874.49326,0.008936563,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc2dae0c44039b84dad6b7cb82d4b38ebf6af7780,TIM3,TIM3,60874.49326,1498,0xc2dae0c44039b84dad6b7cb82d4b38ebf6af7780,TIM3,TIM3,60874.49326,1498,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc17f4b3dc3412bfb770c154ebae475fee34c4ef2
26854,26854,11307267,2020-11-22,0x0a1cb68d475b1079f1c131a55a64556adb60ac8d,4.48e-13,3e-18,6e-18,3.31e-15,0.0,55,4.48e-13,3e-18,0x1a733d11685b27854d86fd496175359cf80e60e7,TrustToken, TRU ,4.48e-13,55,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1a733d11685b27854d86fd496175359cf80e60e7,TrustToken, TRU ,4.48e-13,55,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6744f596643b584f715737d85c1407fb65a58abd
26855,26855,11307189,2020-11-22,0x4c74a8397613b0a1352f73ea6f0454a1fba36255,7.37e-14,1.4e-17,2.8e-17,1.67e-14,0.0,71,7.37e-14,1.4e-17,0x47af2006ceac6d5988548054f9edffb8e4ce2ab6,BlueWhale,BLW,7.37e-14,71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x47af2006ceac6d5988548054f9edffb8e4ce2ab6,BlueWhale,BLW,7.37e-14,71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xf5acfbf3d16481abbd9322514e0240a2b26a3b04
26856,26856,11307171,2020-11-22,0x5d1472c37953a04db5f35fb0caa2df4f613c71fe,3.7e-17,2.78e-14,7.4e-17,3.94e-14,0.0,43,2.78e-14,3.7e-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xff63e2c31e8f273b4466961b7d18c9fbc8216f82,yname.finance,YNF,2.78e-14,43,0xff63e2c31e8f273b4466961b7d18c9fbc8216f82,yname.finance,YNF,2.78e-14,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1254dff481fd0cbd308d9586d678e0d2942a35fc
26857,26857,11307170,2020-11-22,0x308c396cca4ef4d18fe9323977edc3f92789792c,4.983547073,0.004544088,0.004544088,2.699579353,0.15,21,4.983547073,0.004544088,0x1c6728107726fecda61a63057ce24afcc03d6ff0,Holobrite Protocol,HOLOBRITE,4.983547073,21,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1c6728107726fecda61a63057ce24afcc03d6ff0,Holobrite Protocol,HOLOBRITE,4.983547073,21,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x5c2d8089379fec365c7afcf7c75e2422ed42df90
26858,26858,11307156,2020-11-22,0x3f6ba8c1aa6ff107df632523f31db79e43cbd09f,6.09e-13,2e-18,2e-18,1.21e-15,0.0,2,6.09e-13,2e-18,0x6f4e647f553397dc999382ad3a9c5336c5de27aa,Crypto - YouCollect,CYC,6.09e-13,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6f4e647f553397dc999382ad3a9c5336c5de27aa,Crypto - YouCollect,CYC,6.09e-13,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6730e7af116c0b342ce024fb1724cf56c30d3cbc
26859,26859,11307019,2020-11-22,0x77ee504b22c0c21573b7a3cbb1406427d7f4e53f,353.8409017,0.053397438,0.053397438,76.54233105,4.240944618,560,353.8409017,0.053397438,0x39c4ca947ade88add3531f4a0b3915ed18a41ea2,STSSToken,STSS,353.8409017,560,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x39c4ca947ade88add3531f4a0b3915ed18a41ea2,STSSToken,STSS,353.8409017,560,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xf3a16fad7eac43abd5032e9361a0c7774bd50aa0
26860,26860,11306987,2020-11-22,0x85193c0eb4bb4d6a94e964a276a6989350960958,208.3489704,0.475431917,0.475431917,257.9042003,9.699484522,210,208.3489704,0.475431917,0x5a392b6127df81b7cd24275d04a9430b07bb66b9,Vermillion DEFI,VERM,208.3489704,210,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x5a392b6127df81b7cd24275d04a9430b07bb66b9,Vermillion DEFI,VERM,208.3489704,210,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6d8c3c37590325cb2778ea555db99124b2c7174f
26861,26861,11306866,2020-11-22,0x36e1db90029917c5dd9edd6b42a6a6ac9f6eb830,1.3e-17,8.18e-14,2.6e-17,1.4e-14,0.0,7,8.18e-14,1.3e-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xe93764887585a0c625a7838d27749dcdc59fb89f,RobinHood DAO,ROBIN,8.18e-14,7,0xe93764887585a0c625a7838d27749dcdc59fb89f,RobinHood DAO,ROBIN,8.18e-14,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xccfaaa32b0d6611741fea6ec7627c3d7591ea4b4
26862,26862,11306863,2020-11-22,0x702e056b4b3599242b09d2154d4976306c0f542f,2.78e-15,3.6e-16,7.2e-16,4.19e-13,0.0,10,2.78e-15,3.6e-16,0xb038860bc2d42ac914896edfa8ad245cadaad8de,Zenith Finance Vault,ZFV,2.78e-15,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb038860bc2d42ac914896edfa8ad245cadaad8de,Zenith Finance Vault,ZFV,2.78e-15,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x2986b64c27f297bde0370d3a91601fc5289ce65f
26863,26863,11306831,2020-11-22,0x89db432e63ab517e9be1a0dc33f74f23bfa4f864,71.99183005,1e-18,1e-18,5.39e-16,0.0,22,71.99183005,1e-18,0x6473a84d3d3ce48a71601435945fc6914018df47,ContraCORE,ConCORE,71.99183005,22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6473a84d3d3ce48a71601435945fc6914018df47,ContraCORE,ConCORE,71.99183005,22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xd2bcce6cc48258f471f79e4f99c14fa54b53f4bc
26864,26864,11306825,2020-11-22,0x9bd9b49b31279db96a570b692937655f2ab2b3e8,2.31e-15,4.35e-16,8.7e-16,4.92e-13,0.0,23,2.31e-15,4.35e-16,0xb62f73d1b5cb1628b597f0dd29ef9351612a9e6c,CLASH.FINANCE,CLASH,2.31e-15,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb62f73d1b5cb1628b597f0dd29ef9351612a9e6c,CLASH.FINANCE,CLASH,2.31e-15,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xa19d12065e2e1208584905dd631b4ffb98018f7d
26865,26865,11306756,2020-11-22,0x8fe1ba7e90c1fcc3d943caf9c06ce3d2e05ded4f,0.01,1.05e-08,2.1e-08,1.14e-05,0.0,12,0.01,1.05e-08,0x878df019991c1cbecaa39d8aaaae701cc35822c7,EthBullRun,BullR,0.01,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x878df019991c1cbecaa39d8aaaae701cc35822c7,EthBullRun,BullR,0.01,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x901aed999b034b846f50e79f727fc7ca05bc187a
26866,26866,11306656,2020-11-22,0x8d12326d636c915078dbbff9676c520e47fe5e91,7.15e-14,1.4e-17,1.4e-17,8.29e-15,0.0,5,7.15e-14,1.4e-17,0x622e086cf6988d90bec734200eaa2b669363e184,TitanS,TitanS,7.15e-14,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x622e086cf6988d90bec734200eaa2b669363e184,TitanS,TitanS,7.15e-14,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xabb4d226aef3182ccf625fcb6777c7de80559d74
26867,26867,11306636,2020-11-22,0xbf9255150bcbde67f1312086791a8d2806549d0c,4091.437765,0.098760567,0.098760567,305.8009504,16.90580655,1959,4091.437765,0.098760567,0x9c664f20c0a00a4949dffca76748c02754c875aa,Yearn Shark Finance,YSKF,4091.437765,1959,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x9c664f20c0a00a4949dffca76748c02754c875aa,Yearn Shark Finance,YSKF,4091.437765,1959,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x9cb363a03ae16f0bd42703fddb3c4151e43f9a6e
26868,26868,11306589,2020-11-22,0xd91b4582100a62982b953c424cf6b5efa8e893c2,2.75,0.262013573,0.262013573,550.7453332,0.84814941,13,2.75,0.262013573,0x11dfdd52726eb349eb98c37bfc38809447b2325d,NFTWrapper Vault - DAOrecords,wTUNE,2.75,13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x11dfdd52726eb349eb98c37bfc38809447b2325d,NFTWrapper Vault - DAOrecords,wTUNE,2.75,13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x6feddd5a2952eab0f4cbb4fd3c975f11bc7b323d
26869,26869,11306576,2020-11-22,0x8d94051d04b5763c686dbba8cca2ff754e701b7f,2e-18,12.07134495,2e-18,1.05e-15,1e-15,24,12.07134495,2e-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc463880b18d65f3b79471f3362f658f81376cfa2,Orphic DFO,ORPH,12.07134495,24,0xc463880b18d65f3b79471f3362f658f81376cfa2,Orphic DFO,ORPH,12.07134495,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x4e247bf3ab3d090e7fcb61bfd7a92b8567e174ca
26870,26870,11306502,2020-11-22,0x1ed7e77e514aeaadba65427ef4064f4710a93191,2.35e-15,4.26e-16,8.52e-16,4.96e-13,0.0,39,2.35e-15,4.26e-16,0x8082e5578c429a0c86b773a23fdec1851797c3ab,Zenith Finance Vault,ZFV,2.35e-15,39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x8082e5578c429a0c86b773a23fdec1851797c3ab,Zenith Finance Vault,ZFV,2.35e-15,39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1b0a3f8fe82dddbdede6e726f70d56d3c3bd3159
26871,26871,11306416,2020-11-22,0x759e107981f1ca1970b2ea7217651fbaa6d31cf4,9.39e-15,1.07e-16,2.14e-16,1.15e-13,0.0,51,9.39e-15,1.07e-16,0x09f28016ce5fb319d03f996150f941f3fe457213,YFN.One,YFNO,9.39e-15,51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x09f28016ce5fb319d03f996150f941f3fe457213,YFN.One,YFNO,9.39e-15,51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xf5acfbf3d16481abbd9322514e0240a2b26a3b04
26872,26872,11306307,2020-11-22,0x2ec0055830d7be95ab3decf4618bb5ec12295981,5.1e-17,1.99e-14,1.02e-16,5.53e-14,0.0,18,1.99e-14,5.1e-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xd42bd345435c7a30207641838e33d384a5ff7993,smarts.finance,SMAT,1.99e-14,18,0xd42bd345435c7a30207641838e33d384a5ff7993,smarts.finance,SMAT,1.99e-14,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x7789519b6fc02045b943615f19acc2d4c100a564
26873,26873,11306267,2020-11-22,0x0a01626953095017a97bfbd3d932b36157f76163,1.8e-12,1e-18,2e-18,1.08e-15,0.0,53,1.8e-12,1e-18,0xa3d92bc6ac468d6802159926878dcb389e948bac,DAO Maker Ecosystem,DAO,1.8e-12,53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xa3d92bc6ac468d6802159926878dcb389e948bac,DAO Maker Ecosystem,DAO,1.8e-12,53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x886b5d1f6cf6d3d8b9e33bf6f92728ed48a33680
26874,26874,11306214,2020-11-22,0x8124339d204bd7ca2b6e9511ae4dd96dee78d079,1.96e-14,5.1e-17,5.1e-17,2.77e-14,0.0,3,1.96e-14,5.1e-17,0x0d15e653bcf4e451964011c463e0246138315155,UDS,UDS,1.96e-14,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x0d15e653bcf4e451964011c463e0246138315155,UDS,UDS,1.96e-14,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb7614924dff5990613e6cdbf205facb7c3adb8f4
26875,26875,11306210,2020-11-22,0xf5be6508b20e3fb0a893482db2fe56a4d82b4a5f,1.45e-14,7e-17,1.4e-16,7.58e-14,0.0,27,1.45e-14,7e-17,0xae51964ca51b991bbbfcc0f655b898baef5d704b,Bala.Finance,BALA,1.45e-14,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xae51964ca51b991bbbfcc0f655b898baef5d704b,Bala.Finance,BALA,1.45e-14,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb7a5a5933096353129b4acc07b0d980907124a01
26876,26876,11306171,2020-11-22,0x357fe26e642f1a35168e610ba9a9820457402289,0.01,1.75e-08,3.5e-08,1.91e-05,0.0,17,0.01,1.75e-08,0x5e9e9cfc203cc2c09359192d71dfe4ed3e027f94,SodiumHydroxide,NaoH,0.01,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x5e9e9cfc203cc2c09359192d71dfe4ed3e027f94,SodiumHydroxide,NaoH,0.01,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x8a7b68169d8216dcfe51c3d4282ac9f8996648d7
26877,26877,11306021,2020-11-22,0x4d68ad4f7b7f74bc06cbff09e6891bf30bb0a498,1.13e-14,0.001677385,0.001677385,0.997091709,0.0,22,1.13e-14,0.001677385,0xb459d6f2b9fa93ba4ee92aa25e2f10ed1628b645,SFII.Finance,SFII,1.13e-14,22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb459d6f2b9fa93ba4ee92aa25e2f10ed1628b645,SFII.Finance,SFII,1.13e-14,22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x26414165650abfcf8bdc018be666a33feaa7dc02
